idx,threshold,set,source,label_true,label_pred,cost_usd,tokens,genre
556,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
557,0.9,matched,encoder,neutral,neutral,0.0,0,slate
558,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
559,0.9,matched,encoder,entailment,entailment,0.0,0,fiction
560,0.9,matched,encoder,contradiction,contradiction,0.0,0,telephone
561,0.9,matched,encoder,contradiction,contradiction,0.0,0,government
562,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
563,0.9,matched,encoder,entailment,entailment,0.0,0,travel
564,0.9,matched,encoder,contradiction,contradiction,0.0,0,government
565,0.9,matched,encoder,entailment,entailment,0.0,0,slate
566,0.9,matched,encoder,neutral,neutral,0.0,0,government
567,0.9,matched,encoder,neutral,neutral,0.0,0,government
568,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
569,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
570,0.9,matched,encoder,neutral,entailment,0.0,0,slate
571,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
572,0.9,matched,encoder,entailment,entailment,0.0,0,fiction
573,0.9,matched,encoder,neutral,neutral,0.0,0,telephone
574,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
575,0.9,matched,encoder,neutral,neutral,0.0,0,government
576,0.9,matched,encoder,entailment,entailment,0.0,0,slate
577,0.9,matched,encoder,neutral,neutral,0.0,0,travel
578,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
579,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
580,0.9,matched,encoder,contradiction,neutral,0.0,0,government
581,0.9,matched,encoder,neutral,neutral,0.0,0,telephone
582,0.9,matched,encoder,neutral,neutral,0.0,0,telephone
583,0.9,matched,encoder,contradiction,contradiction,0.0,0,telephone
584,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
585,0.9,matched,encoder,contradiction,contradiction,0.0,0,fiction
586,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
587,0.9,matched,encoder,entailment,entailment,0.0,0,fiction
588,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
589,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
590,0.9,matched,encoder,entailment,entailment,0.0,0,travel
591,0.9,matched,encoder,entailment,entailment,0.0,0,travel
592,0.9,matched,encoder,contradiction,contradiction,0.0,0,fiction
593,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
594,0.9,matched,encoder,neutral,neutral,0.0,0,travel
595,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
596,0.9,matched,encoder,entailment,entailment,0.0,0,government
597,0.9,matched,encoder,entailment,entailment,0.0,0,travel
598,0.9,matched,encoder,neutral,contradiction,0.0,0,travel
599,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
600,0.9,matched,encoder,contradiction,contradiction,0.0,0,telephone
601,0.9,matched,encoder,neutral,neutral,0.0,0,government
602,0.9,matched,encoder,contradiction,contradiction,0.0,0,telephone
603,0.9,matched,encoder,neutral,neutral,0.0,0,travel
604,0.9,matched,encoder,contradiction,contradiction,0.0,0,fiction
605,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
606,0.9,matched,encoder,entailment,entailment,0.0,0,government
607,0.9,matched,encoder,neutral,neutral,0.0,0,government
608,0.9,matched,encoder,neutral,neutral,0.0,0,telephone
609,0.9,matched,encoder,contradiction,contradiction,0.0,0,fiction
610,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
611,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
612,0.9,matched,encoder,contradiction,contradiction,0.0,0,government
613,0.9,matched,api,entailment,neutral,0.0003025,118,fiction
614,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
615,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
616,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
617,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
618,0.9,matched,encoder,neutral,neutral,0.0,0,government
619,0.9,matched,encoder,entailment,entailment,0.0,0,government
620,0.9,matched,encoder,contradiction,contradiction,0.0,0,government
621,0.9,matched,encoder,entailment,neutral,0.0,0,government
622,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
623,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
624,0.9,matched,encoder,neutral,entailment,0.0,0,slate
625,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
626,0.9,matched,encoder,neutral,neutral,0.0,0,slate
627,0.9,matched,encoder,entailment,entailment,0.0,0,fiction
628,0.9,matched,encoder,entailment,entailment,0.0,0,slate
629,0.9,matched,encoder,contradiction,neutral,0.0,0,slate
630,0.9,matched,encoder,entailment,entailment,0.0,0,slate
631,0.9,matched,encoder,entailment,entailment,0.0,0,travel
632,0.9,matched,encoder,contradiction,contradiction,0.0,0,government
633,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
634,0.9,matched,encoder,neutral,contradiction,0.0,0,government
635,0.9,matched,encoder,entailment,entailment,0.0,0,slate
636,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
637,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
638,0.9,matched,encoder,contradiction,neutral,0.0,0,government
639,0.9,matched,encoder,neutral,neutral,0.0,0,telephone
640,0.9,matched,encoder,neutral,neutral,0.0,0,government
641,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
642,0.9,matched,encoder,contradiction,contradiction,0.0,0,fiction
643,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
644,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
645,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
646,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
647,0.9,matched,encoder,entailment,entailment,0.0,0,slate
648,0.9,matched,encoder,entailment,entailment,0.0,0,travel
649,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
650,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
651,0.9,matched,api,entailment,entailment,0.0003625,136,slate
652,0.9,matched,encoder,entailment,entailment,0.0,0,travel
653,0.9,matched,encoder,entailment,entailment,0.0,0,government
654,0.9,matched,encoder,neutral,neutral,0.0,0,telephone
655,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
656,0.9,matched,encoder,entailment,neutral,0.0,0,telephone
657,0.9,matched,encoder,contradiction,neutral,0.0,0,travel
658,0.9,matched,encoder,neutral,neutral,0.0,0,travel
659,0.9,matched,encoder,entailment,entailment,0.0,0,slate
660,0.9,matched,encoder,entailment,entailment,0.0,0,travel
661,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
662,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
663,0.9,matched,encoder,neutral,neutral,0.0,0,government
664,0.9,matched,encoder,neutral,neutral,0.0,0,travel
665,0.9,matched,encoder,contradiction,contradiction,0.0,0,fiction
666,0.9,matched,encoder,entailment,entailment,0.0,0,slate
667,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
668,0.9,matched,encoder,contradiction,contradiction,0.0,0,telephone
669,0.9,matched,encoder,contradiction,contradiction,0.0,0,telephone
670,0.9,matched,encoder,entailment,entailment,0.0,0,government
671,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
672,0.9,matched,encoder,entailment,entailment,0.0,0,travel
673,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
674,0.9,matched,encoder,neutral,neutral,0.0,0,slate
675,0.9,matched,encoder,entailment,entailment,0.0,0,slate
676,0.9,matched,encoder,entailment,entailment,0.0,0,slate
677,0.9,matched,encoder,entailment,entailment,0.0,0,fiction
678,0.9,matched,encoder,contradiction,contradiction,0.0,0,telephone
679,0.9,matched,encoder,neutral,neutral,0.0,0,telephone
680,0.9,matched,encoder,neutral,neutral,0.0,0,travel
681,0.9,matched,encoder,neutral,neutral,0.0,0,slate
682,0.9,matched,encoder,neutral,contradiction,0.0,0,government
683,0.9,matched,encoder,entailment,entailment,0.0,0,travel
684,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
685,0.9,matched,encoder,entailment,entailment,0.0,0,government
686,0.9,matched,encoder,entailment,entailment,0.0,0,government
687,0.9,matched,encoder,neutral,neutral,0.0,0,telephone
688,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
689,0.9,matched,encoder,neutral,neutral,0.0,0,government
690,0.9,matched,encoder,entailment,entailment,0.0,0,government
691,0.9,matched,encoder,contradiction,contradiction,0.0,0,telephone
692,0.9,matched,api,entailment,neutral,0.000385,151,slate
693,0.9,matched,encoder,neutral,neutral,0.0,0,travel
694,0.9,matched,api,neutral,entailment,0.0004025,152,fiction
695,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
696,0.9,matched,api,entailment,neutral,0.0003425,134,fiction
697,0.9,matched,encoder,contradiction,contradiction,0.0,0,telephone
698,0.9,matched,encoder,neutral,neutral,0.0,0,slate
699,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
700,0.9,matched,encoder,contradiction,contradiction,0.0,0,government
701,0.9,matched,encoder,contradiction,contradiction,0.0,0,government
702,0.9,matched,encoder,entailment,entailment,0.0,0,travel
703,0.9,matched,encoder,contradiction,contradiction,0.0,0,telephone
704,0.9,matched,encoder,neutral,neutral,0.0,0,travel
705,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
706,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
707,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
708,0.9,matched,encoder,contradiction,contradiction,0.0,0,government
709,0.9,matched,encoder,contradiction,contradiction,0.0,0,fiction
710,0.9,matched,encoder,entailment,entailment,0.0,0,travel
711,0.9,matched,encoder,neutral,contradiction,0.0,0,fiction
712,0.9,matched,encoder,contradiction,contradiction,0.0,0,fiction
713,0.9,matched,encoder,entailment,entailment,0.0,0,government
714,0.9,matched,encoder,contradiction,neutral,0.0,0,slate
715,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
716,0.9,matched,encoder,contradiction,contradiction,0.0,0,fiction
717,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
718,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
719,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
720,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
721,0.9,matched,encoder,entailment,entailment,0.0,0,slate
722,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
723,0.9,matched,encoder,contradiction,contradiction,0.0,0,government
724,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
725,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
726,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
727,0.9,matched,encoder,neutral,neutral,0.0,0,travel
728,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
729,0.9,matched,encoder,neutral,neutral,0.0,0,telephone
730,0.9,matched,encoder,contradiction,contradiction,0.0,0,fiction
731,0.9,matched,encoder,neutral,neutral,0.0,0,government
732,0.9,matched,encoder,neutral,neutral,0.0,0,government
733,0.9,matched,encoder,entailment,entailment,0.0,0,slate
734,0.9,matched,encoder,entailment,entailment,0.0,0,slate
735,0.9,matched,encoder,entailment,entailment,0.0,0,fiction
736,0.9,matched,encoder,neutral,neutral,0.0,0,government
737,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
738,0.9,matched,encoder,contradiction,contradiction,0.0,0,fiction
739,0.9,matched,encoder,neutral,neutral,0.0,0,government
740,0.9,matched,encoder,contradiction,contradiction,0.0,0,telephone
741,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
742,0.9,matched,encoder,entailment,neutral,0.0,0,telephone
743,0.9,matched,encoder,entailment,neutral,0.0,0,fiction
744,0.9,matched,encoder,contradiction,contradiction,0.0,0,government
745,0.9,matched,encoder,entailment,entailment,0.0,0,travel
746,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
747,0.9,matched,encoder,entailment,entailment,0.0,0,fiction
748,0.9,matched,encoder,neutral,neutral,0.0,0,travel
749,0.9,matched,encoder,entailment,entailment,0.0,0,fiction
750,0.9,matched,encoder,neutral,neutral,0.0,0,slate
751,0.9,matched,encoder,entailment,entailment,0.0,0,government
752,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
753,0.9,matched,encoder,neutral,contradiction,0.0,0,slate
754,0.9,matched,encoder,entailment,entailment,0.0,0,slate
755,0.9,matched,encoder,neutral,neutral,0.0,0,government
756,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
757,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
758,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
759,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
760,0.9,matched,encoder,contradiction,contradiction,0.0,0,government
761,0.9,matched,encoder,neutral,contradiction,0.0,0,telephone
762,0.9,matched,encoder,entailment,entailment,0.0,0,slate
763,0.9,matched,encoder,contradiction,neutral,0.0,0,travel
764,0.9,matched,encoder,neutral,neutral,0.0,0,fiction
765,0.9,matched,encoder,entailment,entailment,0.0,0,slate
766,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
767,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
768,0.9,matched,encoder,entailment,entailment,0.0,0,slate
769,0.9,matched,encoder,entailment,neutral,0.0,0,travel
770,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
771,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
772,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
773,0.9,matched,encoder,contradiction,contradiction,0.0,0,fiction
774,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
775,0.9,matched,encoder,contradiction,contradiction,0.0,0,fiction
776,0.9,matched,encoder,entailment,entailment,0.0,0,travel
777,0.9,matched,encoder,entailment,entailment,0.0,0,government
778,0.9,matched,encoder,neutral,entailment,0.0,0,telephone
779,0.9,matched,encoder,neutral,neutral,0.0,0,slate
780,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
781,0.9,matched,encoder,neutral,neutral,0.0,0,government
782,0.9,matched,encoder,contradiction,contradiction,0.0,0,telephone
783,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
784,0.9,matched,encoder,neutral,neutral,0.0,0,telephone
785,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
786,0.9,matched,encoder,entailment,entailment,0.0,0,travel
787,0.9,matched,encoder,neutral,neutral,0.0,0,government
788,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
789,0.9,matched,encoder,neutral,neutral,0.0,0,telephone
790,0.9,matched,encoder,entailment,entailment,0.0,0,government
791,0.9,matched,encoder,contradiction,contradiction,0.0,0,travel
792,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
793,0.9,matched,encoder,entailment,entailment,0.0,0,telephone
794,0.9,matched,encoder,contradiction,contradiction,0.0,0,telephone
795,0.9,matched,encoder,entailment,entailment,0.0,0,travel
796,0.9,matched,encoder,contradiction,contradiction,0.0,0,slate
797,0.9,matched,encoder,contradiction,contradiction,0.0,0,government
798,0.9,matched,encoder,entailment,entailment,0.0,0,travel
799,0.9,matched,encoder,contradiction,contradiction,0.0,0,government
0,0.95,matched,encoder,entailment,entailment,0.0,0,slate
1,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
2,0.95,matched,api,entailment,entailment,0.0003425,128,fiction
3,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
4,0.95,matched,encoder,neutral,neutral,0.0,0,travel
5,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
6,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
7,0.95,matched,encoder,entailment,entailment,0.0,0,slate
8,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
9,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
10,0.95,matched,encoder,entailment,neutral,0.0,0,government
11,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
12,0.95,matched,api,contradiction,contradiction,0.000405,153,slate
13,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
14,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
15,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
16,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
17,0.95,matched,encoder,entailment,entailment,0.0,0,travel
18,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
19,0.95,matched,encoder,entailment,entailment,0.0,0,travel
20,0.95,matched,encoder,entailment,entailment,0.0,0,travel
21,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
22,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
23,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
24,0.95,matched,encoder,neutral,neutral,0.0,0,travel
25,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
26,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
27,0.95,matched,encoder,neutral,neutral,0.0,0,travel
28,0.95,matched,encoder,entailment,entailment,0.0,0,slate
29,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
30,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
31,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
32,0.95,matched,encoder,entailment,entailment,0.0,0,travel
33,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
34,0.95,matched,encoder,entailment,entailment,0.0,0,travel
35,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
36,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
37,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
38,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
39,0.95,matched,encoder,entailment,entailment,0.0,0,travel
40,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
41,0.95,matched,api,contradiction,contradiction,0.0003875,146,government
42,0.95,matched,encoder,entailment,neutral,0.0,0,slate
43,0.95,matched,encoder,neutral,neutral,0.0,0,government
44,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
45,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
46,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
47,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
48,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
49,0.95,matched,encoder,entailment,entailment,0.0,0,travel
50,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
51,0.95,matched,encoder,neutral,neutral,0.0,0,travel
52,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
53,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
54,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
55,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
56,0.95,matched,encoder,neutral,neutral,0.0,0,slate
57,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
58,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
59,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
60,0.95,matched,encoder,neutral,neutral,0.0,0,government
61,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
62,0.95,matched,encoder,entailment,entailment,0.0,0,slate
63,0.95,matched,encoder,neutral,contradiction,0.0,0,government
64,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
65,0.95,matched,encoder,neutral,neutral,0.0,0,government
66,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
67,0.95,matched,encoder,neutral,neutral,0.0,0,slate
68,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
69,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
70,0.95,matched,encoder,entailment,entailment,0.0,0,government
71,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
72,0.95,matched,encoder,entailment,entailment,0.0,0,slate
73,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
74,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
75,0.95,matched,encoder,entailment,entailment,0.0,0,government
76,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
77,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
78,0.95,matched,encoder,neutral,neutral,0.0,0,government
79,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
80,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
81,0.95,matched,encoder,neutral,neutral,0.0,0,travel
82,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
83,0.95,matched,encoder,entailment,entailment,0.0,0,slate
84,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
85,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
86,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
87,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
88,0.95,matched,encoder,entailment,entailment,0.0,0,travel
89,0.95,matched,encoder,entailment,entailment,0.0,0,slate
90,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
91,0.95,matched,encoder,entailment,entailment,0.0,0,government
92,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
93,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
94,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
95,0.95,matched,encoder,neutral,neutral,0.0,0,slate
96,0.95,matched,encoder,neutral,entailment,0.0,0,fiction
97,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
98,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
99,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
100,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
101,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
102,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
103,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
104,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
105,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
106,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
107,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
108,0.95,matched,encoder,entailment,neutral,0.0,0,telephone
109,0.95,matched,encoder,entailment,neutral,0.0,0,government
110,0.95,matched,encoder,entailment,entailment,0.0,0,travel
111,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
112,0.95,matched,encoder,entailment,entailment,0.0,0,travel
113,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
114,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
115,0.95,matched,encoder,neutral,neutral,0.0,0,travel
116,0.95,matched,encoder,entailment,entailment,0.0,0,slate
117,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
118,0.95,matched,encoder,entailment,entailment,0.0,0,government
119,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
120,0.95,matched,encoder,neutral,neutral,0.0,0,travel
121,0.95,matched,encoder,neutral,neutral,0.0,0,travel
122,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
123,0.95,matched,encoder,neutral,neutral,0.0,0,government
124,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
125,0.95,matched,encoder,neutral,neutral,0.0,0,travel
126,0.95,matched,encoder,neutral,neutral,0.0,0,slate
127,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
128,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
129,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
130,0.95,matched,encoder,neutral,neutral,0.0,0,slate
131,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
132,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
133,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
134,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
135,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
136,0.95,matched,encoder,entailment,neutral,0.0,0,government
137,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
138,0.95,matched,encoder,neutral,neutral,0.0,0,travel
139,0.95,matched,encoder,neutral,neutral,0.0,0,government
140,0.95,matched,encoder,neutral,neutral,0.0,0,government
141,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
142,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
143,0.95,matched,encoder,entailment,entailment,0.0,0,government
144,0.95,matched,api,neutral,neutral,0.0003,117,telephone
145,0.95,matched,encoder,entailment,entailment,0.0,0,government
146,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
147,0.95,matched,encoder,neutral,entailment,0.0,0,telephone
148,0.95,matched,encoder,neutral,neutral,0.0,0,slate
149,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
150,0.95,matched,encoder,neutral,neutral,0.0,0,slate
151,0.95,matched,encoder,entailment,entailment,0.0,0,travel
152,0.95,matched,encoder,entailment,entailment,0.0,0,slate
153,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
154,0.95,matched,encoder,entailment,neutral,0.0,0,slate
155,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
156,0.95,matched,encoder,neutral,contradiction,0.0,0,government
157,0.95,matched,encoder,entailment,entailment,0.0,0,travel
158,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
159,0.95,matched,encoder,entailment,entailment,0.0,0,travel
160,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
161,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
162,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
163,0.95,matched,encoder,neutral,neutral,0.0,0,slate
164,0.95,matched,encoder,entailment,entailment,0.0,0,government
165,0.95,matched,encoder,entailment,entailment,0.0,0,government
166,0.95,matched,encoder,entailment,entailment,0.0,0,government
167,0.95,matched,encoder,neutral,neutral,0.0,0,slate
168,0.95,matched,encoder,entailment,entailment,0.0,0,travel
169,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
170,0.95,matched,encoder,entailment,entailment,0.0,0,travel
171,0.95,matched,encoder,neutral,neutral,0.0,0,government
172,0.95,matched,encoder,neutral,contradiction,0.0,0,government
173,0.95,matched,encoder,neutral,neutral,0.0,0,travel
174,0.95,matched,encoder,neutral,neutral,0.0,0,government
175,0.95,matched,encoder,neutral,neutral,0.0,0,government
176,0.95,matched,encoder,neutral,neutral,0.0,0,government
177,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
178,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
179,0.95,matched,encoder,contradiction,contradiction,0.0,0,fiction
180,0.95,matched,api,neutral,contradiction,0.00037,139,travel
181,0.95,matched,encoder,entailment,neutral,0.0,0,travel
182,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
183,0.95,matched,encoder,entailment,contradiction,0.0,0,fiction
184,0.95,matched,encoder,neutral,entailment,0.0,0,telephone
185,0.95,matched,encoder,neutral,neutral,0.0,0,government
186,0.95,matched,encoder,contradiction,neutral,0.0,0,slate
187,0.95,matched,encoder,neutral,neutral,0.0,0,slate
188,0.95,matched,encoder,entailment,entailment,0.0,0,telephone
189,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
190,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
191,0.95,matched,encoder,neutral,neutral,0.0,0,fiction
192,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
193,0.95,matched,encoder,entailment,entailment,0.0,0,slate
194,0.95,matched,encoder,entailment,entailment,0.0,0,travel
195,0.95,matched,encoder,contradiction,contradiction,0.0,0,travel
196,0.95,matched,encoder,entailment,entailment,0.0,0,travel
197,0.95,matched,encoder,neutral,neutral,0.0,0,government
198,0.95,matched,encoder,entailment,neutral,0.0,0,government
199,0.95,matched,encoder,contradiction,contradiction,0.0,0,government
200,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
201,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
202,0.95,matched,encoder,entailment,entailment,0.0,0,government
203,0.95,matched,encoder,contradiction,contradiction,0.0,0,telephone
204,0.95,matched,encoder,contradiction,contradiction,0.0,0,slate
205,0.95,matched,encoder,entailment,entailment,0.0,0,government
206,0.95,matched,encoder,entailment,entailment,0.0,0,fiction
207,0.95,matched,encoder,neutral,neutral,0.0,0,telephone
