idx,prompt,model,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd,reasoning_tokens
518,P2_zero_shot_def,gpt5,matched,Slate continues to be available on MSN and directly on the Web at slate.com.,Slate can still be found on MSN and slate.com until the end of March.,slate,neutral,neutral,neutral,96,266,362,0.011600000000000001,256
519,P2_zero_shot_def,gpt5,matched,So it was traumatic.,It was something that was traumatic. ,slate,entailment,entailment,entailment,77,76,153,0.00381,64
520,P2_zero_shot_def,gpt5,matched,i'm not exactly sure,I'm not exactly sure if you're aware of your issues.,telephone,neutral,neutral,neutral,80,202,282,0.00888,192
521,P2_zero_shot_def,gpt5,matched,"Some 72,000 volcano-zone residents were evacuated at great cost to the French government.","720,000 volcano-zone residents were evacuated at the expense of the French government.",travel,contradiction,contradiction,contradiction,99,204,303,0.00915,192
522,P2_zero_shot_def,gpt5,matched,"Against his own advice, Ca'daan dared to stare off the edge once as they neared the end.",He was looking off the edge to see how far the drop was.,fiction,neutral,neutral,neutral,100,74,174,0.00396,64
523,P2_zero_shot_def,gpt5,matched,"That's it. The girl looked at him, then passed her hand across her forehead.",The girl looked at him with great interest.,fiction,neutral,neutral,neutral,90,74,164,0.0038599999999999997,64
524,P2_zero_shot_def,gpt5,matched,"The national mood is stressed on the octagonal spire of the University's Rajabai Clocktower, with 24 figures representing the castes of the Maharashtra State, of which Mumbai is the capital.",The Rajabai Clocktower is open twice a day for visitors to walk up to.,travel,neutral,neutral,neutral,120,138,258,0.006719999999999999,128
525,P2_zero_shot_def,gpt5,matched,I awoke looking up at stone lit by fire.,The fire was out and it was totally dark.,fiction,contradiction,contradiction,contradiction,85,140,225,0.00645,128
526,P2_zero_shot_def,gpt5,matched,Waterloo.,The defeat of Napoleon.,fiction,neutral,neutral,neutral,71,202,273,0.008790000000000001,192
527,P2_zero_shot_def,gpt5,matched,"The Varanasi Hindu University has an Art Museum with a superb collection of 16th-century Mughal miniatures, considered superior to the national collection in Delhi.",There is an art museum with a superb collection of 16th-century Mughal miniatures that the Varanasi Hindu University.,travel,entailment,entailment,entailment,123,204,327,0.00939,192
528,P2_zero_shot_def,gpt5,matched,I did so.,I also did.,fiction,entailment,neutral,neutral,72,266,338,0.01136,256
529,P2_zero_shot_def,gpt5,matched,3) The gap between the productivity of women and the productivity of men.,The gender productivity gap.,slate,entailment,entailment,entailment,85,268,353,0.01157,256
530,P2_zero_shot_def,gpt5,matched,"The burden of his spiritual functions as high priest of Shinto and the tasks of administration led the emperor to welcome an early abdication, frequently to retire to a life of Buddhist meditation and scholarship.",People looked down on the emperor for abandoning his duties and abdicating.,travel,neutral,neutral,neutral,118,138,256,0.006699999999999999,128
531,P2_zero_shot_def,gpt5,matched,"Mr. Erlenborn attended undergraduate courses at the University of Notre Dame, Indiana University, the University of Illinois, and Loyala University of Chicago.",Mr. Erlenborn's favorite university is located in Chicago.,government,neutral,neutral,neutral,107,138,245,0.0065899999999999995,128
532,P2_zero_shot_def,gpt5,matched,That is exactly what our head coupon issuer Alan Greenspan did in 1987--and what I believe he would do again.,"This is what Greenspan did in 1987 and what I think he will do again, much to the detriment of the economy.",slate,neutral,neutral,neutral,118,266,384,0.01182,256
533,P2_zero_shot_def,gpt5,matched,Kyoto's kabuki troupe performs in December and Osaka's in May.,Kyoto and Osaka have the only kabuki troupes there are.,travel,neutral,neutral,neutral,91,138,229,0.00643,128
534,P2_zero_shot_def,gpt5,matched,"To see the desert at its best, go out at dawn and at sunset.",Go at noon to see the desert for the best view.,travel,contradiction,contradiction,contradiction,92,396,488,0.01676,384
535,P2_zero_shot_def,gpt5,matched,"He looks so awfully tired and bored, and yet you feel that underneath he's just like steel, all keen 38 and flashing.",He looks disengaged and very worn out.,fiction,entailment,entailment,entailment,100,268,368,0.011720000000000001,256
536,P2_zero_shot_def,gpt5,matched,"Massive tidal waves swept over Crete, and other parts of the Mediterranean, smashing buildings and drowning many thousands of people.",Thousands of people drowned when tidal waves swept the island.,travel,entailment,entailment,entailment,99,844,943,0.034749999999999996,832
537,P2_zero_shot_def,gpt5,matched,"Should we invite these young wealthies back to our comparatively humble, small home?","Our home is small and humble, compared to that of wealthies. ",slate,entailment,entailment,entailment,95,396,491,0.01679,384
538,P2_zero_shot_def,gpt5,matched,"She has believed that the sleeping draught she administered was perfectly harmless, but there is no doubt that for one terrible moment she must have feared that Mrs. Inglethorp's death lay at her door. ",She thought that the sleeping draught she took could cause no harm.,fiction,entailment,neutral,neutral,121,522,643,0.02209,512
539,P2_zero_shot_def,gpt5,matched,that would be good what'd you say,Write down what you would say.,telephone,neutral,neutral,neutral,80,138,218,0.00632,128
540,P2_zero_shot_def,gpt5,matched,Because the paper did not say that.,The paper did not explain that.,slate,entailment,neutral,neutral,79,330,409,0.01399,320
541,P2_zero_shot_def,gpt5,matched,"Through the opt-out approach, Texas attorneys contributed $1 million this year, doubling 2001 contributions.","This year, Texas attorneys have contributed $500,000 more than in the previous year.",government,entailment,neutral,neutral,103,906,1009,0.037270000000000005,896
542,P2_zero_shot_def,gpt5,matched,"Occasionally, he'd wince and apologise for any incoherence.",He would never apologize for his incoherent speech.,fiction,contradiction,contradiction,contradiction,86,76,162,0.0039000000000000003,64
543,P2_zero_shot_def,gpt5,matched,Each working group met several times to develop recommendations for changes to the legal services delivery system.,Each working met more than once to discuss changes to the legal services delivery system.,government,entailment,entailment,entailment,98,589,687,0.02454,576
544,P2_zero_shot_def,gpt5,matched,Rehnquist's conferences are no-nonsense.,The conferences were laced with humor and entertainment.,slate,contradiction,contradiction,contradiction,84,140,224,0.0064399999999999995,128
545,P2_zero_shot_def,gpt5,matched,"Aswan became a backwater following the decline of the Egyptian Empire, far removed from power bases at Alexandria and Cairo.",Aswan was no longer a power base for the Egyptian Empire.  ,travel,entailment,neutral,neutral,102,1802,1904,0.0731,1792
546,P2_zero_shot_def,gpt5,matched,"But employers are still driving, and that's all that counts.","Employers have continued to operate motor vehicles, and that's all that matters.",slate,entailment,entailment,entailment,90,332,422,0.01418,320
547,P2_zero_shot_def,gpt5,matched,The draft treaty was Tommy's bait.,Tommy took the bait of the treaty.,fiction,neutral,contradiction,contradiction,80,844,924,0.03456,832
548,P2_zero_shot_def,gpt5,matched,"They were so sure of themselves that they took it for granted he had made a mistake.""",They simply assumed that he'd made a mistake.,fiction,entailment,entailment,entailment,91,268,359,0.01163,256
549,P2_zero_shot_def,gpt5,matched,Extensive documentation of the IPM is available at //www.epa.gov/airmarkets/epa-ipm/index.html.,The documents are online.,government,entailment,entailment,entailment,93,140,233,0.00653,128
550,P2_zero_shot_def,gpt5,matched,"The Chinese calendar was used to calculate the year of Japan's foundation by counting back the 1,260 years of the Chinese cosmological cycle.",The calculation of Japan's year of foundation was very exact.,travel,neutral,neutral,neutral,105,138,243,0.0065699999999999995,128
551,P2_zero_shot_def,gpt5,matched,"Most of France went enthusiastically into World War I, and came out of it victorious yet bled white.",Most of France felt patriotic and supportive of WWI.,travel,entailment,neutral,neutral,97,778,875,0.03209,768
552,P2_zero_shot_def,gpt5,matched,It might not stop them completely but it would slow them the first night.,They will be delayed. ,fiction,entailment,neutral,neutral,85,650,735,0.02685,640
553,P2_zero_shot_def,gpt5,matched,One large multinational corporation uses atechnical facilitators- to support its initiatives.,No corporations use atechnical facilitators.,government,contradiction,contradiction,contradiction,89,140,229,0.00649,128
554,P2_zero_shot_def,gpt5,matched,"On the northern slopes of this rocky outcropping is the site of the ancient capital of the island, also called Thira, which dates from the third century b.c. (when the Aegean was under Ptolemaic rule).",The ancient capital has some of the most stunning architecture of the entire island.,travel,neutral,neutral,neutral,129,74,203,0.00425,64
555,P2_zero_shot_def,gpt5,matched,Interpreters will be provided by APALRC.,"Interpreters will be distributed at an even male, female ratio.",government,neutral,neutral,neutral,89,74,163,0.00385,64
556,P2_zero_shot_def,gpt5,matched,It shows clearly enough that my poor old friend had just found out she'd been made a fool of!,I was sorry for my friend's predicament.,fiction,neutral,entailment,entailment,92,588,680,0.02444,576
557,P2_zero_shot_def,gpt5,matched,"Pro-Microsoft analysts spin this as a heroic sacrifice, removing the lightning rod whose seemingly disingenuous testimony has ostensibly driven the DOJ to the verge of demanding the company's breakup.","Pro-Microsoft analysts say that was a sacrifice for the company, risking their future.",slate,neutral,neutral,neutral,117,458,575,0.01949,448
558,P2_zero_shot_def,gpt5,matched,oh yeah well i play softball a couple of times a year it's they're getting ready to start up the the season again,They play softball a couple of times per year,telephone,entailment,neutral,neutral,98,330,428,0.01418,320
559,P2_zero_shot_def,gpt5,matched,Two is enough for a secret.,A secret needs two people. ,fiction,entailment,neutral,neutral,78,330,408,0.01398,320
560,P2_zero_shot_def,gpt5,matched,in Asia yeah i spent,I've never been to Asia,telephone,contradiction,contradiction,contradiction,76,76,152,0.0038000000000000004,64
561,P2_zero_shot_def,gpt5,matched,The importer pays duties that are required by law,The importer never pays taxes ,government,contradiction,contradiction,contradiction,80,332,412,0.01408,320
562,P2_zero_shot_def,gpt5,matched,and then you can add cocoa powder to it to make chocolate or after it's thickened i cook it for a good once it starts boiling i just i cook it for a good seven minutes,I add cocoa powder and boil it for seven minutes.,telephone,entailment,neutral,neutral,113,650,763,0.027129999999999998,640
563,P2_zero_shot_def,gpt5,matched,"He unleashed a 16-day reign of terror that left 300 Madeirans dead, stocks of sugar destroyed, and the island plundered.",There was a terrible attack during a 16-day reign.,travel,entailment,entailment,entailment,106,460,566,0.019459999999999998,448
564,P2_zero_shot_def,gpt5,matched,"From 1998 through 2000, the federal government achieved surpluses, shifting from being a drain on net national saving to become a contributor to it.",Irresponsible spending led the government deeper into debt by the late 1990s.,government,contradiction,contradiction,contradiction,115,204,319,0.00931,192
565,P2_zero_shot_def,gpt5,matched,He and his associates weren't operating at the level of metaphor.,The associates were not at level at the metaphor.,slate,entailment,entailment,entailment,86,1164,1250,0.04742,1152
566,P2_zero_shot_def,gpt5,matched,"For this report, we provide an overview of the major theories about why people save and describe various factors associated with the decline in personal saving.",People save because they would like to someday own an expensive boat.,government,neutral,neutral,neutral,105,138,243,0.0065699999999999995,128
567,P2_zero_shot_def,gpt5,matched,11 These departures permit them take advantage of the lower cost of living as well as to be reunited with their spouses and children.,The departures help them take advantage of the low cost of living in the south.,government,neutral,neutral,neutral,106,138,244,0.00658,128
568,P2_zero_shot_def,gpt5,matched,um we tried that but we really weren't happy with it so he does that all himself now,"He does that all himself now, after we tried. ",telephone,entailment,entailment,entailment,95,332,427,0.01423,320
569,P2_zero_shot_def,gpt5,matched,i know that i didn't much uh-huh oh,I didn't much.,telephone,entailment,entailment,entailment,79,524,603,0.02175,512
570,P2_zero_shot_def,gpt5,matched,"Or, eligibility could be restricted to those who have already been pregnant, or at least sexually active; to those over age 13, or under age 21; or some combination thereof.","Eligibility is restricted to those over age 13, quite possibly.",slate,neutral,entailment,entailment,115,1292,1407,0.052829999999999995,1280
571,P2_zero_shot_def,gpt5,matched,"Others love to see it in the middle of the heaviest monsoon, its marble translucent, its image blurred in the rain-stippled water channels of its gardens.",None of the visitors like to see it during the monsoon.,travel,contradiction,contradiction,contradiction,111,76,187,0.00415,64
572,P2_zero_shot_def,gpt5,matched,"Anyway, thank you very much for trying to help us.",Thanks for all your help.,fiction,entailment,neutral,neutral,82,202,284,0.0089,192
573,P2_zero_shot_def,gpt5,matched,you know it's easy to say well yeah let's let's put these old folks in a home but when i think i don't want to do that you know i don't want to be have my little home i always threaten my daughters i say well,I already have a nursing home picked out for my mother-in-law. ,telephone,neutral,neutral,neutral,126,266,392,0.0119,256
574,P2_zero_shot_def,gpt5,matched,and i'm pretty happy with it so far,I am content so far.,telephone,entailment,entailment,entailment,79,396,475,0.01663,384
575,P2_zero_shot_def,gpt5,matched,"Because of limited resources, local legal services programs are forced to turn away tens of thousands of people with critical legal problems.","If the resources were there, it would be unthinkable for these programs to be turning so many people away.",government,neutral,neutral,neutral,111,458,569,0.01943,448
576,P2_zero_shot_def,gpt5,matched,"To some critics, the mystery isn't, as Harris suggests, how women throughout history have exploited their sexual power over men, but how pimps like him have come away with the profit.",Harris suggests that it's a mystery how women have exploited men with their sexual power.,slate,entailment,entailment,entailment,117,332,449,0.014450000000000001,320
577,P2_zero_shot_def,gpt5,matched,Allow time in Thirasia to explore Santorini's smaller sibling islands.,Santorini has three smaller sibling islands.,travel,neutral,neutral,neutral,87,202,289,0.00895,192
578,P2_zero_shot_def,gpt5,matched,"Our efforts having been in vain, we had abandoned the matter, hoping that it might turn up of itself one day. ",The problem was solved one day.,fiction,neutral,neutral,neutral,96,138,234,0.00648,128
579,P2_zero_shot_def,gpt5,matched,Take a picnic and enjoy an alfresco lunch at this spectacular spot.,Leave the picnic hamper at home and dine out instead.,travel,contradiction,contradiction,contradiction,89,140,229,0.00649,128
580,P2_zero_shot_def,gpt5,matched,There is uncertainty associated with all of the numbers presented in this paper due to sampling error and estimation error in econometric estimation procedure used to recover household-level demand functions,"Instead of sampling humans for this data, researchers sampled pet rocks.",government,contradiction,neutral,neutral,110,266,376,0.01174,256
581,P2_zero_shot_def,gpt5,matched,substitute my my yeah my kid'll do uh four or five hours this week for me no problem,I just can't make the time because of my job.,telephone,neutral,neutral,neutral,95,138,233,0.00647,128
582,P2_zero_shot_def,gpt5,matched,but we're taking our time we're going uh try to make our decision by July,We need to think more before making the decision.,telephone,neutral,neutral,neutral,90,522,612,0.02178,512
583,P2_zero_shot_def,gpt5,matched,and if it's above six hundred you're going to have to do it and i got one thirty one,Over six hundred means nothing at all. ,telephone,contradiction,contradiction,contradiction,93,76,169,0.0039700000000000004,64
584,P2_zero_shot_def,gpt5,matched,"Simmons, probably rap's greatest entrepreneur, lives in New York; schmoozes bankers, fashion designers, and record executives; and cuts deals with conglomerates such as Time Warner.",Simmons lives in Chicago and never socializes or makes business deals. ,slate,contradiction,contradiction,contradiction,115,76,191,0.00419,64
585,P2_zero_shot_def,gpt5,matched,He touched it and felt his skin swelling and growing hot.,His skin was cold and clammy.,fiction,contradiction,contradiction,contradiction,84,396,480,0.01668,384
586,P2_zero_shot_def,gpt5,matched,"And then I was off, the world exploding behind me.","After I set off the bomb, the world exploded.",fiction,neutral,neutral,neutral,87,266,353,0.01151,256
587,P2_zero_shot_def,gpt5,matched,You did not understand that he believed Mademoiselle Cynthia guilty of the crime?,He believed Mademoiselle Cynthia guiltyand you were unaware?,fiction,entailment,neutral,neutral,94,778,872,0.03206,768
588,P2_zero_shot_def,gpt5,matched,would you barbecue a turkey or a chicken or,Would you cook a turkey or chicken in a barbecue?,telephone,entailment,entailment,entailment,85,652,737,0.02693,640
589,P2_zero_shot_def,gpt5,matched,Ca'daan heard the Kal grunt and felt the horse lift.,Ca'daan was concerned about the grunting Kal.,fiction,neutral,neutral,neutral,88,74,162,0.00384,64
590,P2_zero_shot_def,gpt5,matched,Another unit was added on to the communal dwelling each time a marriage created a new family.,A new unit is put on the communal dwelling every instance a new family was created through marriage.,travel,entailment,entailment,entailment,101,204,305,0.009170000000000001,192
591,P2_zero_shot_def,gpt5,matched,"A detailed English explanation of the plot is always provided, and wireless recorded commentary units are sometimes available.","A detailed plot, written in English, is always available and an audio commentary is sometimes available.",travel,entailment,entailment,entailment,103,460,563,0.01943,448
592,P2_zero_shot_def,gpt5,matched,"I didn't get it at the time."" The thought saddened him a little, for it seemed to prove that Mrs. Vandemeyer and the girl were on intimate terms.",Everyone already knew about Mrs. Vandemeyer and the girl.,fiction,contradiction,contradiction,contradiction,111,524,635,0.02207,512
593,P2_zero_shot_def,gpt5,matched,and you fry them with garlic and a little bit of couple dashes of hot pepper,To cook them you use garlic and a little bit of hot pepper.,telephone,entailment,entailment,entailment,96,140,236,0.00656,128
594,P2_zero_shot_def,gpt5,matched,"Hindus then went on the rampage through Sikh communities, resulting in a round of communal violence.",Hindus brutally slaughtered Sikhs on a rampage through Sikh communities.,travel,neutral,neutral,neutral,99,138,237,0.00651,128
595,P2_zero_shot_def,gpt5,matched,"For a half millennium or more, Madrid idled as a provincial backwater, rarely noticed on the arid central plains of Castile, until Felipe II plucked it from his royal cap in 1561 and proclaimed it the capital of Spain.",Felipe II decided that Madrid should remain a province.,travel,contradiction,contradiction,contradiction,124,524,648,0.0222,512
596,P2_zero_shot_def,gpt5,matched,"In addition, we supported the creation of a 250-page Poverty Law Manual that introduces advocates to the fundamentals of poverty law.",A poverty law fundamentals manual was created.,government,entailment,entailment,entailment,97,332,429,0.01425,320
597,P2_zero_shot_def,gpt5,matched,"Under the leadership of Henry the Navigator, caravels set out from the westernmost point of the Algarve, in southern Portugal, in search of foreign lands, fame, and wealth.",Expeditions left the Algarve in southern Portugal in order to discover new countries and create fortunes.,travel,entailment,entailment,entailment,118,332,450,0.01446,320
598,P2_zero_shot_def,gpt5,matched,"But Japan was reluctant to sue for peace because the Allies were demanding unconditional surrender with no provision for maintaining the highly symbolic role of the emperor, still considered the embodiment of Japan's spirit and divine origins.",The Allies didn't care about peace.,travel,neutral,neutral,neutral,111,202,313,0.00919,192
599,P2_zero_shot_def,gpt5,matched,"So it has gone, with conspiracism playing a role in crisis after crisis.",Conspiracy skips out on some crises ,slate,contradiction,neutral,neutral,89,714,803,0.029449999999999997,704
600,P2_zero_shot_def,gpt5,matched,oh yeah all all mine are uh purebreds so i keep them in,mine are all mixed breeds,telephone,contradiction,contradiction,contradiction,86,76,162,0.0039000000000000003,64
601,P2_zero_shot_def,gpt5,matched,Such experience better enables the CIOs to work with business managers to build a shared vision for meeting mission needs.,They have put in a lot of time and effort.,government,neutral,neutral,neutral,97,138,235,0.00649,128
602,P2_zero_shot_def,gpt5,matched,um i know that i had heard that uh McDonald's has gotten so much flack about sending their hot foods out in the Styrofoam that they are going to work on something,"They are not going to work on anything, because McDonald's is perfect.",telephone,contradiction,contradiction,contradiction,116,140,256,0.00676,128
603,P2_zero_shot_def,gpt5,matched," Dinghies are available for hire from the marinas at Tel Aviv, Jaffa, Akko, Netanya, and Nahariya.","Excellent quality dinghies are rent-able for the marinas at Tel Aviv, Jaffa, Akko, Akko, Netanya, and Nahariya.",travel,neutral,neutral,neutral,125,202,327,0.00933,192
604,P2_zero_shot_def,gpt5,matched,We always knew it was an outside chance.,We felt it was definitely going to happen.,fiction,contradiction,contradiction,contradiction,82,140,222,0.00642,128
605,P2_zero_shot_def,gpt5,matched,because i always had to do it and so i just pay someone else to do it and they do the they do the cutting they fertilize they um edge and um i think this year i'm going to have some landscaping put in,"I am going to have someone landscape, since I always have someone do it. ",telephone,entailment,neutral,neutral,127,1674,1801,0.06823,1664
606,P2_zero_shot_def,gpt5,matched,"The final rule was determined to be an economically significant regulatory action by the Office of Management and Budget and was approved by OMB as complying with the requirements of the Order on March 26, 1998.",The final rule was declared an economically significant regulator action.,government,entailment,entailment,entailment,117,332,449,0.014450000000000001,320
607,P2_zero_shot_def,gpt5,matched,"The results of the sheepshead minnow, Cyprinodon variegatus, inland silverside, Menidia beryllina, or mysid, Mysidopsis bahia, tests are acceptable if survival in the controls is 80 percent or greater.",The need for high survival rates is to ensure the highest quality of results.,government,neutral,neutral,neutral,133,202,335,0.00941,192
608,P2_zero_shot_def,gpt5,matched,and they just put instructors out there and you you sign up for instruction and they just give you an arm band and if you see an instructor who's not doing anything you just tap him on the shoulder and ask him questions and they'll show you things,"The instructors are really good at helping, and are always available. ",telephone,neutral,neutral,neutral,127,202,329,0.00935,192
609,P2_zero_shot_def,gpt5,matched,Ca'daan saw confidence flow back into the young man.,Ca'daan saw the man lose all confidence.,fiction,contradiction,contradiction,contradiction,86,140,226,0.00646,128
610,P2_zero_shot_def,gpt5,matched,and not only is it you know trouble to have to drive but it takes time away from your home and your family when you're out driving,Driving is difficult because it is time consuming.,telephone,entailment,neutral,neutral,101,714,815,0.02957,704
611,P2_zero_shot_def,gpt5,matched,yeah well that's not really immigration,That is not immigration.,telephone,entailment,neutral,neutral,76,330,406,0.01396,320
612,P2_zero_shot_def,gpt5,matched,"Strange as it may seem to the typical household, capital gains on its existing assets do not contribute to saving as measured in NIPA.",NIPA considers cat fur when it defines savings.,government,contradiction,neutral,neutral,101,138,239,0.006529999999999999,128
613,P2_zero_shot_def,gpt5,matched,Endorphins were flowing.,My endorphins were flowing.,fiction,entailment,neutral,neutral,77,138,215,0.00629,128
614,P2_zero_shot_def,gpt5,matched,oh it's fun i call,"I call, oh, it is fun.",telephone,entailment,entailment,entailment,79,460,539,0.01919,448
615,P2_zero_shot_def,gpt5,matched,"And if, as ultimately happened, no settlement resulted, we could shrug our shoulders, say, 'Hey, we tried,' and act like unsuccessful brokers to an honorable peace.",A settlement as reached that both sides were happy with.,slate,contradiction,contradiction,contradiction,110,76,186,0.0041400000000000005,64
616,P2_zero_shot_def,gpt5,matched,they ought to take all them little misdemeanor people let them go let them go,they should let go the people in jail for misdemeanors,telephone,entailment,entailment,entailment,93,460,553,0.01933,448
617,P2_zero_shot_def,gpt5,matched,"All of the islands are now officially and proudly part of France, not colonies as they were for some three centuries.",The islands were not allowed to join France.,travel,contradiction,contradiction,contradiction,96,76,172,0.004,64
618,P2_zero_shot_def,gpt5,matched,aCondition Assessment Survey (CAS).,CAS is a test that qualifies new recruits.,government,neutral,neutral,neutral,80,202,282,0.00888,192
619,P2_zero_shot_def,gpt5,matched,"In Texas, the ability to produce fairly stated external financial reports was only the first step in building a more effective, resultsoriented government.",There are many steps when it comes to building a more effective results oriented government in texas,government,entailment,neutral,neutral,110,330,440,0.0143,320
620,P2_zero_shot_def,gpt5,matched,eThe number of deletions was negligible.,The huge number of deletions caused a ruckus.,government,contradiction,contradiction,contradiction,85,140,225,0.00645,128
621,P2_zero_shot_def,gpt5,matched,"We'll be the first to admit we make mistakes, but most of those are bureaucratic.",We make mostly bureaucratic mistakes; other types are rare.,government,entailment,neutral,neutral,94,266,360,0.01158,256
622,P2_zero_shot_def,gpt5,matched,I did so.,I did what I was told to do.,fiction,neutral,neutral,neutral,77,202,279,0.00885,192
623,P2_zero_shot_def,gpt5,matched," ""Give it to me."" He handed it to her.",She had an impatient tone when she spoke to him.,fiction,neutral,neutral,neutral,88,138,226,0.0063999999999999994,128
624,P2_zero_shot_def,gpt5,matched,The conspiracy-minded allege that the chains also leverage their influence to persuade the big publishers to produce more blockbusters at the expense of moderate-selling books.,"Big publishers want to produce more high budget films, even if that means badly selling books.",slate,neutral,neutral,neutral,112,202,314,0.0092,192
625,P2_zero_shot_def,gpt5,matched,"According to Jane Langmuir, director of the project, water and heat come together and create a totally new appliance.",Jane Langmuir was not involved with the project in any way.,slate,contradiction,contradiction,contradiction,102,76,178,0.00406,64
626,P2_zero_shot_def,gpt5,matched,"Huntington--like Buchanan--claims not to be a cultural  He is defending the integrity of all cultures, theirs and ours.",They may be defending other cultures despite not wanting to.,slate,neutral,neutral,neutral,100,586,686,0.02444,576
627,P2_zero_shot_def,gpt5,matched,It was going to be a hot day. ,It was going to get very warm that day.,fiction,entailment,entailment,entailment,84,76,160,0.00388,64
628,P2_zero_shot_def,gpt5,matched,"On Fox News Sunday , host Tony Snow touted a poll showing that 60 percent of Americans think the allegations represent a pattern of behavior.",Tony Snow touted a poll showing that 60 percent of Americans think the allegations represent a pattern of behavior.,slate,entailment,entailment,entailment,112,76,188,0.0041600000000000005,64
629,P2_zero_shot_def,gpt5,matched,"By seeding packs with a few high-value cards, the manufacturer is encouraging kids to buy Pokemon cards like lottery tickets.",Each Pokemon card pack is filled with every rare card a kid could want.,slate,contradiction,contradiction,contradiction,103,588,691,0.02455,576
630,P2_zero_shot_def,gpt5,matched,"The South African priest who invited Clinton to do so is quoted in the paper as saying that once Clinton stood up, he was thinking about how much embarrassment it would have caused him by my saying, please sit down.",A South African priest once invited Clinton to do so in quoted paper. ,slate,entailment,entailment,entailment,122,1420,1542,0.05802,1408
631,P2_zero_shot_def,gpt5,matched," The equipment you need for windsurfing can be hired from the beaches at Tel Aviv (marina), Netanya, Haifa (at Bat Galim beach), Tiberias, and Eilat.",You can hire the equipment needed for windsurfing at Bat Galim Beach. ,travel,entailment,entailment,entailment,123,140,263,0.00683,128
632,P2_zero_shot_def,gpt5,matched,Workers are also represented in civil rights and retaliation claims.,There is no representation for workers.,government,contradiction,contradiction,contradiction,82,76,158,0.00386,64
633,P2_zero_shot_def,gpt5,matched,Inside are leather-bound regimental books with each serviceperson's name duly inscribed.,The books don't mention individual names.,travel,contradiction,contradiction,contradiction,88,76,164,0.00392,64
634,P2_zero_shot_def,gpt5,matched,"Once there, he or she must alight from the vehicle and proceed to the mailbox, then return to the vehicle, turn it around and proceed to the road.","If there is no mailbox, they don't have to get out of the vehicle.",government,neutral,neutral,neutral,113,714,827,0.029689999999999998,704
635,P2_zero_shot_def,gpt5,matched,There are two challengers to these top dogs.,These top dogs face two challenges.,slate,entailment,neutral,neutral,81,842,923,0.03449,832
636,P2_zero_shot_def,gpt5,matched,"For more than 26 centuries it has witnessed countless declines, falls, and rebirths, and today continues to resist the assaults of brutal modernity in its time-locked, color-rich historical center.","The historical center is quite new, and rather bland.",travel,contradiction,contradiction,contradiction,116,76,192,0.004200000000000001,64
637,P2_zero_shot_def,gpt5,matched,Many Greeks in Asia Minor were forced to leave their homes and brought an influence of eastern cadences with them.,The greens in Asia minor were able to stay in their homes. ,travel,contradiction,contradiction,contradiction,100,524,624,0.02196,512
638,P2_zero_shot_def,gpt5,matched,"In other cases, we must rely on survey approaches to estimate WTP, usually through a variant of the contingent valuation approach, which generally involves directly questioning respondents for their WTP in hypothetical market situations.",Hypothetical market situations are uniform across all respondents.,government,contradiction,neutral,neutral,115,138,253,0.00667,128
639,P2_zero_shot_def,gpt5,matched,oh no no they're not fired they there are they have one chance to then go in a program if you come back positive you have one chance to go in and go into they have a lot of uh rehabilitation both for alcohol and for drug use uh and they have uh a lot of uh they they have an agency where you can go for personal problems financial or whatever,There has been several people who had to go for rehabilitation last year.,telephone,neutral,neutral,neutral,151,202,353,0.009590000000000001,192
640,P2_zero_shot_def,gpt5,matched,"They are levied through the power of the Government to compel payment, and the person or entity that pays these fees does not receive anything of value from the Government in exchange.",They are levied through the power of the Government to compel payment in cash only,government,neutral,neutral,neutral,116,138,254,0.00668,128
641,P2_zero_shot_def,gpt5,matched,"In a new retrospective, the Vienna modernist (1890-1918) wins critics' grudging respect.",Critics regard the Vienna modernist with zero praise to this day.,slate,contradiction,contradiction,contradiction,100,76,176,0.00404,64
642,P2_zero_shot_def,gpt5,matched,"And then I was off, the world exploding behind me.",The world was exploding in front of me.,fiction,contradiction,contradiction,contradiction,85,268,353,0.01157,256
643,P2_zero_shot_def,gpt5,matched,"You claimed to be a repairman for such devices.""  Hanson bent to study it again, using a diamond lens one of the warlocks handed him.","Hanson's nose was almost touching it, as he examined it carefully.",fiction,neutral,neutral,neutral,109,330,439,0.01429,320
644,P2_zero_shot_def,gpt5,matched,"But when he was persuaded by divers means to help us, he gave up after one week, declaring it beyond his powers.",He decided it was too difficult because he was distracted by other topics.,fiction,neutral,neutral,neutral,103,138,241,0.00655,128
645,P2_zero_shot_def,gpt5,matched,There never will be.,I am sad but it will never happen.,fiction,neutral,neutral,neutral,78,202,280,0.00886,192
646,P2_zero_shot_def,gpt5,matched,"Some Kwanzaa rituals, most notably the focus on candles, seem to have been borrowed from Hanukkah.",They claimed to have started the tradition on their own.,slate,contradiction,neutral,neutral,99,330,429,0.01419,320
647,P2_zero_shot_def,gpt5,matched,Blair has just published a volume of speeches and articles titled New Britain : My,Blair recently published an assortment of speeches.,slate,entailment,entailment,entailment,88,396,484,0.01672,384
648,P2_zero_shot_def,gpt5,matched,"In addition, Dublin Tourism has devised and signposted three self-guided walking tours of the city, which you can follow using the booklets provided.",There are several self-guided tours of Dublin for tourists to choose from.,travel,entailment,entailment,entailment,109,332,441,0.01437,320
