idx,prompt,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd
373,P4_few_shot_cot,mismatched,"With its roots in Taylorism, each PBS task is given a target time or  SAM (Standard Allocated Minutes).","Thanks to Taylorism, each PBS task is assigned Standard Allocated Minutes (SAM).",oup,entailment,entailment,entailment,160,3,163,0.00043
374,P4_few_shot_cot,mismatched,"This organization's structure included as its operating arms an intelligence component, a military committee, a financial committee, a political committee, and a committee in charge of media affairs and propaganda.",The largest branch was its political committee.,nineeleven,neutral,neutral,neutral,162,1,163,0.000415
375,P4_few_shot_cot,mismatched,and that sounds like good ad copy to me.,That ad copy does not sound good to me.,verbatim,contradiction,contradiction,contradiction,139,3,142,0.0003775
376,P4_few_shot_cot,mismatched,How about I used to read you stories a lot.,I used to read stories to you a fair bit.,facetoface,entailment,entailment,entailment,141,3,144,0.0003825
377,P4_few_shot_cot,mismatched,"The remaining 20 percent are either invented ( laser, bogus, splurge ) or have been borrowed from more than 200 other languages or dialects from Arabic to Zulu.",The last 20 percent is either made up or taken from other languages.,verbatim,entailment,entailment,entailment,170,3,173,0.000455
378,P4_few_shot_cot,mismatched,"Gradually, spike one's guns came to mean `frustrate the enemy by blocking his intended plan of action.","Spiking one's guns  came to mean "" to kiss your enemy.""",verbatim,contradiction,contradiction,contradiction,156,3,159,0.00042
379,P4_few_shot_cot,mismatched,"Both set off the alarm, and they were directed to a second metal detector.","There was no alarm triggered, and there were no metal detectors..",nineeleven,contradiction,contradiction,contradiction,148,3,151,0.0004
380,P4_few_shot_cot,mismatched,A Stitch in Time uses the U.S. apparel story to highlight the transformation of retailing and manufacturing across the board.,A Stitch in Time is a magazine company.,oup,neutral,neutral,neutral,152,1,153,0.00039
381,P4_few_shot_cot,mismatched,I guess I read a lot of classic comics.,I like to read the classic comics over the more modern ones.,facetoface,neutral,neutral,neutral,142,1,143,0.000365
382,P4_few_shot_cot,mismatched,"Although a seemingly mundane, tactical aspect of business, a firm's inventory strategy reflects its approach to managing risk.",It is possible to determine a firm's risk management philosophy by examining their inventory strategy.,oup,entailment,entailment,entailment,156,3,159,0.00042
383,P4_few_shot_cot,mismatched,"When Isaac Bashevis Singer was awarded the Nobel Prize for Literature in 1978, he remarked in his acceptance ",The Nobel Prize is an award that is highly looked upon.,verbatim,neutral,neutral,neutral,155,1,156,0.0003975
384,P4_few_shot_cot,mismatched,Another book that I read recently is very interesting books The Journals of Lewis and Clark.,I recently read The Journals of Lewis and Clark.,facetoface,entailment,entailment,entailment,148,3,151,0.0004
385,P4_few_shot_cot,mismatched,Won't you be a part of extending the promise with your gift today?,Will you contribute to us today/,letters,entailment,neutral,neutral,141,1,142,0.0003625
386,P4_few_shot_cot,mismatched,Then watch your gift multiply.,Watch your gift dwindle. ,letters,contradiction,contradiction,contradiction,132,3,135,0.00036
387,P4_few_shot_cot,mismatched,"Some time ago, Texans picked up a speech habit that is being acquired by the rest of the country.",The Texan people mimicked the accent of the rest of Americans,verbatim,contradiction,contradiction,contradiction,154,3,157,0.000415
388,P4_few_shot_cot,mismatched,It was about seven or eight feet tall.,It was approximately seven or eight feet tall. ,facetoface,entailment,entailment,entailment,138,3,141,0.000375
389,P4_few_shot_cot,mismatched,Counting definitions is a start.,A start is counting definitions.,verbatim,entailment,entailment,entailment,131,3,134,0.0003575
390,P4_few_shot_cot,mismatched,"Kmart became the first major nonfood retailer to employ them as a means of tracking inventory in the early 1980s, several years before Walton made this technology a core building block of his distribution system.",Kmart was the first major retailer to track inventory in the early 1980s using the new distribution system.,oup,entailment,neutral,neutral,184,1,185,0.00047
391,P4_few_shot_cot,mismatched, Kid  Ory played great jazz trombone.,Kid played jazz music in clubs.,verbatim,neutral,entailment,entailment,137,3,140,0.0003725
392,P4_few_shot_cot,mismatched,Its institutions take many forms and survive under many different political regimes.,Its institutions survive only under one type of political regime.,verbatim,contradiction,contradiction,contradiction,143,3,146,0.0003875
393,P4_few_shot_cot,mismatched,The Maennerchor Society brings together persons who share a desire to provide enduring and generous support for the law school.,The Maennerchor Society does not place much importance on fundraising for the school.,letters,contradiction,contradiction,contradiction,160,3,163,0.00043
394,P4_few_shot_cot,mismatched,Fifty-six passengers boarded the flight.,"On the flight, there were 56 passengers.",nineeleven,entailment,entailment,entailment,136,3,139,0.00037
395,P4_few_shot_cot,mismatched,"Mr. Delaney is a victim of the confusion so often experienced by Latin students between the gerund, which is a neuter noun, active in meaning, and the gerundive, which is an adjective of similar form, but passive in meaning.",In Latin garund is a passive verb.,verbatim,contradiction,contradiction,contradiction,179,3,182,0.0004775
396,P4_few_shot_cot,mismatched,"We count on your continuing interest in Sudden Infant Death Syndrome, the SIDS Alliance and our programs.",Your donation won't help us fight SIDS>,letters,contradiction,neutral,neutral,149,1,150,0.0003825
397,P4_few_shot_cot,mismatched,The Herron School of Art and Gallery at IUPUI is contemporary art!,The Herron School of Art is fantastic at contemporary art.,letters,neutral,neutral,neutral,147,1,148,0.0003775
398,P4_few_shot_cot,mismatched,The colors of the blouse can be changed with a few computer steps.,This is the only computer program that designers use when changing garment colors.,oup,neutral,neutral,neutral,147,1,148,0.0003775
399,P4_few_shot_cot,mismatched,"Perhaps one day we shall find an Etruscan library, buried deep in the Italian countryside; but for the present, we have to make do with what we have, which is precious little.","We have to complain and ask for more, as what we have now is not enough.",verbatim,contradiction,contradiction,contradiction,177,3,180,0.0004725
0,P5_few_shot_32,mismatched,"As it began, some of the hijackers-most likely Wail al Shehri and Waleed al Shehri, who were seated in row 2 in first class-stabbed the two unarmed flight attendants who would have been preparing for cabin service.",The hijackers were planning on attacking the nation.,nineeleven,neutral,neutral,neutral,1428,1,1429,0.00358
1,P5_few_shot_32,mismatched,"By 10:45 there was, however, another set of fighters circling Washington that had entirely different rules of engagement.",Reports of any fighters in the airspace over Washington on that day are incorrect. ,nineeleven,contradiction,contradiction,contradiction,1406,3,1409,0.003545
2,P5_few_shot_32,mismatched,"Under Boolean algebra , W has the  a set that is closed under the two commutative binary operations and that can be described by any of various systems of postulates all of which can be deduced from the postulates that an identity element exists for each operation, that each operation is distributive over the other, and that for every element in the set there is another element which when combined with the first under one of the operations yields the identity element of the other operation&lt;under the operations of taking intersections and unions, the subsets of a given set form a Boolean algebra","Boolean algebra is formed from the subsets of a given set, and under Boolean algebra certain sets are closed underneath two commutative binary options that are described by systems of postulates, which can be calculated from the postulates which identify elements that exist for each specific operation.",verbatim,entailment,entailment,entailment,1535,3,1538,0.0038675000000000003
3,P5_few_shot_32,mismatched,"Center staff assists with the housing search, school decisions, drivers' licenses, leisure time activities, and daycare.","Assistance with housing searches, school decisions, driver's licensing and other matters are not  available from center staff.",letters,contradiction,contradiction,contradiction,1407,3,1410,0.0035475
4,P5_few_shot_32,mismatched,The Command Center told Cleveland that FAA personnel well above them in the chain of command had to make the decision to seek military assistance and were working on the issue.,Cleveland did not believe what they were told by the .,nineeleven,neutral,contradiction,contradiction,1407,3,1410,0.0035475
5,P5_few_shot_32,mismatched,"The reasons are technical, arising from the way the software processed radar information, as well as from poor primary radar coverage where American 77 was flying.",The plane was not properly checked before takeoff.,nineeleven,neutral,neutral,neutral,1404,1,1405,0.00352
6,P5_few_shot_32,mismatched,Moscow declared it would pull its military forces out of Afghanistan within the next nine months.,Moscow declared it prudent to leave all military forces in Afghanistan.,nineeleven,contradiction,contradiction,contradiction,1393,3,1396,0.0035125
7,P5_few_shot_32,mismatched,Make-believe play is yet another.,Pretend play is yet another.,oup,entailment,entailment,entailment,1379,3,1382,0.0034775
8,P5_few_shot_32,mismatched,I'm going to do Education now.,I will be doing Education from now on. ,facetoface,entailment,entailment,entailment,1381,3,1384,0.0034825
9,P5_few_shot_32,mismatched,"However, even for a basic product like blue jeans, it is unlikely that all these assumptions will hold.",Assumptions rarely hold.,oup,entailment,neutral,neutral,1391,1,1392,0.0034875
10,P5_few_shot_32,mismatched,(Tries to insert a piece in the wrong place),They didn't try putting the piece in the wrong place.,oup,contradiction,contradiction,contradiction,1387,3,1390,0.0034975
11,P5_few_shot_32,mismatched,Only written or printed Chinese provides the glue to hold the Babel together.,"Only written or printed Chinese holds the Babel together, but the words are sometimes written in invisible ink.",verbatim,neutral,contradiction,contradiction,1398,3,1401,0.003525
12,P5_few_shot_32,mismatched,"A decade of conflict in Afghanistan, from 1979 to 1989, gave Islamist extremists a rallying point and training field.",There was a lot of conflict in Afghanistan which make Islamist extremists able to recruit millions.,nineeleven,neutral,neutral,neutral,1408,1,1409,0.00353
13,P5_few_shot_32,mismatched,That one time you were trying to take that floor joist.,"That time your were trying to take that floor joist, my brother was there too.",facetoface,neutral,neutral,neutral,1395,1,1396,0.0034975
14,P5_few_shot_32,mismatched,His generous contribution to dentistry in 1971 has helped twenty-five orthodontic students so far to meet educational expenses; and more students will receive scholarships this year.,"So far, twenty five orthodontic students have benefited from his contribution.",letters,entailment,entailment,entailment,1410,3,1413,0.003555
15,P5_few_shot_32,mismatched,Although I do enjoy Spring and March here.,"I wish winter would come already, spring is getting tiring.",facetoface,contradiction,contradiction,contradiction,1385,3,1388,0.0034925
16,P5_few_shot_32,mismatched,"W follows the (useful) practice of listing a shortened pronunciation key on each right-hand page; L 's failure to do so is a disadvantage, notwithstanding the simplicity of their system, for the user must ferret about to find the description given on page xxii to clarify any question.","W has no pronunciation guide at all, while L provides one on every page.",verbatim,contradiction,contradiction,contradiction,1439,3,1442,0.0036275
17,P5_few_shot_32,mismatched,All were convinced that anything so compelling and engrossing in the life of the young child must be profoundly significant.,Everyone believed that anything so engulfing to a child must be very important.,oup,entailment,entailment,entailment,1401,3,1404,0.0035325
18,P5_few_shot_32,mismatched,"There is really no excuse, Fowler says (not he says!)",There's no excuse for how he acted.,verbatim,neutral,neutral,neutral,1385,1,1386,0.0034725
19,P5_few_shot_32,mismatched,"Beginning at 8:52, the controller made repeated attempts to reach the crew of United 175.",The controller had tried to reach the crew of United 175.,nineeleven,entailment,entailment,entailment,1398,3,1401,0.003525
20,P5_few_shot_32,mismatched,"And just as important, I invite you to renew your partnership with The Salvation Army by sending a contribution, once again, today.",Your donation to The Salvation Army is important. ,letters,entailment,entailment,entailment,1400,3,1403,0.00353
21,P5_few_shot_32,mismatched,"In British English it is no longer considered a solecism to use the plurals they, their, them, theirs as a generalized pronoun for words like eyeryone, everybody, anyone, anybody , etc.","It is still a grammatical mistake to use the plurals they, their, them, theirs as a generalized pronoun for words like eyeryone, everybody, anyone, anybody , etc.",verbatim,contradiction,contradiction,contradiction,1446,3,1449,0.0036450000000000002
22,P5_few_shot_32,mismatched,Crisis managers at the FAA and the airlines did not yet act to warn other aircraft.,Other aircraft in flight had yet to be warned by the FAA.,nineeleven,entailment,entailment,entailment,1394,3,1397,0.003515
23,P5_few_shot_32,mismatched,"Woolf identified but did not describe  a woman's sentence  and, in the same text, wrote of women ancestors (for example, Shakespeare's putative sister) who was silent, silenced by a society dominated by men.",Shakespeare wrote about women's dominance in human society.,verbatim,contradiction,contradiction,contradiction,1419,3,1422,0.0035775
24,P5_few_shot_32,mismatched,They were armed and under NORAD's control.,They were going into the air blind and had to make decisions on their own.,nineeleven,contradiction,contradiction,contradiction,1390,3,1393,0.003505
25,P5_few_shot_32,mismatched,words = terms (synonym) perverse = flag for anagram anagram of `terms' = MSTER the first person = ADAM without = outside (!) ADAM outside MSTER = AMSTERDAM,"First person is ADAM without outside, second person is EVE. ",verbatim,neutral,contradiction,contradiction,1422,3,1425,0.003585
26,P5_few_shot_32,mismatched,Concerns over the safety of other aircraft began to mount.,"The safety of the other aircraft was ensured, there were no concerns.",nineeleven,contradiction,contradiction,contradiction,1390,3,1393,0.003505
27,P5_few_shot_32,mismatched,"Often, an entry offers nothing in the way of etymology and merely explains the meaning.",An entry merely explains the meaning and doesn't offer anything in the way of etymology.,verbatim,entailment,entailment,entailment,1401,3,1404,0.0035325
28,P5_few_shot_32,mismatched,I still read history.,I still read history books every month.,facetoface,neutral,neutral,neutral,1377,1,1378,0.0034525
29,P5_few_shot_32,mismatched,"In August 1996, Bin Ladin had issued his own self-styled fatwa calling on Muslims to drive American soldiers out of Saudi Arabia.",Bin Ladin urged that Americans be driven from Saudi Arabia.,nineeleven,entailment,entailment,entailment,1406,3,1409,0.003545
30,P5_few_shot_32,mismatched,He said he had not heard any prior discussion on the subject with the President.,The President was talking about other things to him.,nineeleven,neutral,neutral,neutral,1390,1,1391,0.003485
31,P5_few_shot_32,mismatched,"Instead, the Department established the Joint Forces Command, located at Norfolk, Virginia, making it responsible for military response to domestic emergencies, both natural and man-made.",The Department established the Joint Forces Command in Virginia to help the Army respond to hurricanes better.,nineeleven,entailment,neutral,neutral,1414,1,1415,0.003545
32,P5_few_shot_32,mismatched,The Concise Oxford allows both pronunciations.,The Concise Oxford only provides single word pronunciations.,verbatim,contradiction,contradiction,contradiction,1384,3,1387,0.00349
33,P5_few_shot_32,mismatched,Just how does imaginative play help children distinguish ideas from the enticing stimuli around them and use thought to guide behavior?,Does imaginative play help children form their own ideas?,oup,neutral,neutral,neutral,1396,1,1397,0.0035
34,P5_few_shot_32,mismatched,"OK, how about you Mom?","Mom, why are you not listening to me?",facetoface,neutral,neutral,neutral,1381,1,1382,0.0034625
35,P5_few_shot_32,mismatched,Let's get it right.,We have to do this correctly.,verbatim,entailment,entailment,entailment,1376,3,1379,0.00347
36,P5_few_shot_32,mismatched,"Essentially, random fluctuation in demand cannot be explained by trends, seasonality, cyclicality, or other factors like advertising and new product introduction.",Retailers would like to be able to explain every fluctuation in demand.,oup,neutral,neutral,neutral,1408,1,1409,0.00353
37,P5_few_shot_32,mismatched,"Yeah, it did because I know people from Charlotte now that went to like, not to slam Providence because I like a lot of those people, but they like have like so many like stereotypes of people because they don't know anybody.",The Providence is a great place to get steak.,facetoface,neutral,contradiction,contradiction,1420,3,1423,0.0035800000000000003
38,P5_few_shot_32,mismatched,"We classify the SKUs into three  those with high demand (averaging 5,700 units a week) and low demand variation (Cv=0.6), those with medium demand (averaging 3,000 units a week) and medium demand variation (Cv=0.7), and those with low demand (averaging 1,300 units a week) and high demand variation (Cv= 1.3).","There is no possible way to classify SKUs, they only have one class.",oup,contradiction,contradiction,contradiction,1468,3,1471,0.0037
39,P5_few_shot_32,mismatched,"Older preschoolers realize that people's beliefs, not just their desires, aect their behavior.",Older preschoolers know people's beliefs affect their behavior when they are angry.,oup,neutral,neutral,neutral,1396,1,1397,0.0035
40,P5_few_shot_32,mismatched,"Chapters 13 through 15 examine the channel as a whole, from global, private-performance, and public-policy perspectives.",Private-performance is more heavily monitored than the others.,oup,neutral,neutral,neutral,1398,1,1399,0.003505
41,P5_few_shot_32,mismatched,"It ill behooves me, excoriated recently as enamored of the  cheap larf,  to criticize Safire's arch puns, which permeate' enliven  is probably the word his editor would use'his articles, but I find some kinds of humor unsuitable for reading, however they might evoke a chuckle when uttered viva voce .  A handful of examples, from the book at ","I think Safire's puns are humorous, but are more suited to the spoken word than text.",verbatim,entailment,entailment,entailment,1469,3,1472,0.0037025
42,P5_few_shot_32,mismatched,When are you going to that?,Are you going to that place after dinner time?,facetoface,neutral,neutral,neutral,1381,1,1382,0.0034625
43,P5_few_shot_32,mismatched,"Top-down  an apex of professors and doctors buttressed by the holders of college degrees (many of them lower-level administrators, teachers, and researchers within the system).",An apex of professors and doctors that hold college degrees. ,verbatim,entailment,neutral,neutral,1409,1,1410,0.0035325
44,P5_few_shot_32,mismatched,"So, what I am going to ask you is what was your philosophy behind that?","I do not want to discuss that with you, ever. ",facetoface,contradiction,contradiction,contradiction,1394,3,1397,0.003515
45,P5_few_shot_32,mismatched,"Of course it can't be published because all those things are copyrighted, but my mother made up the story and I thought it was very nice and I still have it, uh, handwritten, uh, in our file here.",My mother wanted to publish it before finding out it is copyrighted.,facetoface,neutral,neutral,neutral,1421,1,1422,0.0035625
46,P5_few_shot_32,mismatched,"In part, that is attributable to the designation of his correspondents, who keep him informed on language that is not within earshot, as the  Lexicographic Irregulars,  an amusing reference the first time or two it was used but now beginning to cloy.",The designation of the correspondents has become repetitive and cliche.,verbatim,entailment,entailment,entailment,1433,3,1436,0.0036125000000000003
47,P5_few_shot_32,mismatched,"The history, culture, and body of beliefs from which Bin Ladin has shaped and spread his message are largely unknown to many Americans.","Many Americans do not know the history, culture and body of beliefs Bin Ladin has used for his message, however they are more than willing to dissect it and find out.",nineeleven,neutral,neutral,neutral,1426,1,1427,0.003575
48,P5_few_shot_32,mismatched,We are returning to the airport.,We will be going back to where the flight departed from.,nineeleven,entailment,neutral,neutral,1383,1,1384,0.0034675
49,P5_few_shot_32,mismatched,Everything will be okay.,Everything is not ok.,nineeleven,contradiction,contradiction,contradiction,1374,3,1377,0.003465
50,P5_few_shot_32,mismatched,Carnegie also describes namma-holes and soaks as sources of water.,Soaks and gnamma-holes are not considered to sources of water.,verbatim,contradiction,contradiction,contradiction,1395,3,1398,0.0035175000000000002
51,P5_few_shot_32,mismatched,"The most up-to-date versions of automatic-cutting equipment, including the GERBERcutter, are even more effective.",The GERBERcutter is not the most effective version of automatic-cutting equipment.,oup,neutral,contradiction,contradiction,1405,3,1408,0.0035425
52,P5_few_shot_32,mismatched,"Feckless ' spiritless, helpless, futile 'is given in all my desk dictionaries, but only Chambers has feck (nice to see a lost positive found), which comes from effect through vowel-loss and is defined as  efficacy  or  quality. ",The word effect originates from the word feck through vowel-loss.,verbatim,entailment,contradiction,contradiction,1430,3,1433,0.003605
53,P5_few_shot_32,mismatched,"While this was being discussed by executives at FAA headquarters, the Command Center ordered one at 9:25.",The Command Center ordered one at 9:25 PM.,nineeleven,entailment,neutral,neutral,1398,1,1399,0.003505
54,P5_few_shot_32,mismatched,A valuable seven-week course called COPES [Community Orientation for Expatriate Spouses] introduces the non-employed spouse to day-to-day life and opportunities in central Indiana.,COPES is a seven week course that informs and trains the non-employed spouses.,letters,entailment,entailment,entailment,1415,3,1418,0.0035675
55,P5_few_shot_32,mismatched,"We use terms like Neanderthal Man, Peking Man , etc., without believing for a moment that there were no Neanderthal or Peking women (leaving aside Peking Toms).",People consider calling Neanderthal Man a sexist term as it doesn't include women,verbatim,neutral,neutral,neutral,1420,1,1421,0.0035600000000000002
56,P5_few_shot_32,mismatched,The account description written in 1971 for the Ralph E. McDonald/Pedodontic Fund states Expenditures of the fund shall be approved by the fund committee of six.,Expenditures of the fund have to be approved by a committee of six.,letters,entailment,entailment,entailment,1417,3,1420,0.0035725
57,P5_few_shot_32,mismatched,Please join us as we continue to rebuild this historic neighborhood into a place of pride and community strength.,We will continue to rebuild the historic neighborhood and reduce the violence we've dealt with lately.,letters,neutral,neutral,neutral,1401,1,1402,0.0035125
58,P5_few_shot_32,mismatched,There you are.,I don't know where you are.,verbatim,contradiction,contradiction,contradiction,1375,3,1378,0.0034675
59,P5_few_shot_32,mismatched,What were your least favorite parts of the story?,Which parts of the story did you love the most?,facetoface,contradiction,contradiction,contradiction,1385,3,1388,0.0034925
60,P5_few_shot_32,mismatched, By the year 2000.,By the 21st century.,verbatim,entailment,entailment,entailment,1379,3,1382,0.0034775
61,P5_few_shot_32,mismatched,"I picture muskrats wallowing about in the mire and paddling sluggishly through the water, but I wouldn't call that rambling.",The muskrats were an uncommon sight and an even more uncommon thing to discuss.,verbatim,neutral,neutral,neutral,1409,1,1410,0.0035325
62,P5_few_shot_32,mismatched,"That same while that I was there at my brother's, we went to look for, the people who owned land, to see if they would give me, pasture land for the animals.",The landlord called the cops on us for trespassing on their land. ,facetoface,contradiction,contradiction,contradiction,1417,3,1420,0.0035725
63,P5_few_shot_32,mismatched,"If these special children are to become the adults we all need them to be, we have to lead them in the right direction right now.",We need to use the right balance of discipline and praise with these special children. ,letters,neutral,neutral,neutral,1409,1,1410,0.0035325
64,P5_few_shot_32,mismatched,Uh she had a big garage that was separate from the house and almost bigger than the house it was almost like it was a barn.,The garage she had was nearly as big as her home.,facetoface,entailment,entailment,entailment,1403,3,1406,0.0035375000000000003
65,P5_few_shot_32,mismatched,"When you give to Big Sisters, you can get 50 percent back!",Big Sisters does not offer any tax incentives.,letters,contradiction,contradiction,contradiction,1388,3,1391,0.0035
66,P5_few_shot_32,mismatched,"For the short term, its impact will be on a relatively small niche market.",The impact will be on a large market.,oup,contradiction,contradiction,contradiction,1389,3,1392,0.0035025
67,P5_few_shot_32,mismatched,"The idea of a domestic command for homeland defense began to be discussed in 1997, and in 1999 the Joint Chiefs developed a concept for the establishment of a domestic Unified Command.",A domestic command is necessary for safety in this new age of terrorism.,nineeleven,neutral,neutral,neutral,1416,1,1417,0.00355
68,P5_few_shot_32,mismatched,English-types (like us) thrive in an environment that fosters dialogue.,An environment that fosters dialogue is where English-types thrive.,letters,entailment,entailment,entailment,1389,3,1392,0.0035025
69,P5_few_shot_32,mismatched,"Tacitly, Daly, like most feminists, invokes an earlier, quieter voice, that of Virginia Woolf.",Daly was a friend of Virginia Woolf.,verbatim,neutral,contradiction,contradiction,1397,3,1400,0.0035225
70,P5_few_shot_32,mismatched,The program could be an important boon to productivity and competitiveness.,The program could definitely not be important to productivity,oup,contradiction,contradiction,contradiction,1386,3,1389,0.0034950000000000003
71,P5_few_shot_32,mismatched,That message and all subsequent attempts to contact the flight were not acknowledged.,That message was acknowledged with a prompt reply.,nineeleven,contradiction,contradiction,contradiction,1387,3,1390,0.0034975
72,P5_few_shot_32,mismatched,Consider a study of the relationship of maternal employment to first graders' academic and social competence.,Consider a study of first graders' academic and social skills in relation to their mothers' employment. ,oup,entailment,entailment,entailment,1402,3,1405,0.003535
73,P5_few_shot_32,mismatched,"Best of all, probably, was the unintentional but unavoidable hilarity roused by Hattie McDaniels, Butterfly McQueen, and Vivien Leigh as they jabbered and squeaked in Japanese about Ashley Wilkes, Mista Rhett, and the fall of Atlanta.",The squeaked in Japanese about how gruesome the fall of Atlanta was.,verbatim,neutral,neutral,neutral,1436,1,1437,0.0036
74,P5_few_shot_32,mismatched,It scarcely needs pointing out that the British usage was not brought about by any sense of justice toward women but by the apparent fact that the people in Britain are not quite as uptight about usage as the Americans.,The British are less uptight about a woman's body than Americans are. ,verbatim,neutral,neutral,neutral,1421,1,1422,0.0035625
75,P5_few_shot_32,mismatched,"Sophie turned toward the teddy bear, lifted his paw, and exclaimed,  She wants a lollipop to hold in her hand! ",The teddy bear was holding a lollipop so Sophie asked for one too.,oup,neutral,contradiction,contradiction,1406,3,1409,0.003545
76,P5_few_shot_32,mismatched,Children are back in their classrooms enjoying the fun of renewing friendships and activities interrupted by summer vacation.,Children hate being back in their classrooms after summer vacation.,letters,contradiction,contradiction,contradiction,1394,3,1397,0.003515
77,P5_few_shot_32,mismatched,And what's your major?,What is your least favorite subject?,facetoface,contradiction,neutral,neutral,1376,1,1377,0.00345
78,P5_few_shot_32,mismatched,What are the most important human needs here in central Indiana?,What are the business needs in central Indiana? ,letters,contradiction,neutral,neutral,1386,1,1387,0.0034750000000000002
79,P5_few_shot_32,mismatched,"One scholar from the fourteenth century from whom Bin Ladin selectively quotes, Ibn Taimiyyah, condemned both corrupt rulers and the clerics who failed to criticize them.",Bin Ladin used the scholars quotes in his writings.,nineeleven,neutral,neutral,neutral,1410,1,1411,0.003535
80,P5_few_shot_32,mismatched,An Invitation to Sponsor a Bench,The bench will thus belong to the Sponsor.,letters,neutral,neutral,neutral,1380,1,1381,0.00346
81,P5_few_shot_32,mismatched,"In 1971, he opened is first business, a small New Jersey construction firm.","In 1971, he tried and failed to open a construction firm, and so he gave up his dream of owning a business.",letters,contradiction,contradiction,contradiction,1409,3,1412,0.0035525
82,P5_few_shot_32,mismatched,"Then, too, there have been the campaigners who have gone to what some regard as opposite  if the head of a committee is known to be a man or a woman, then chairman or chairwoman must surely be the proper denotation; if the sex of the person is not known, then chairperson , though awkward-sounding, is the preferred form.",Language must be adapted to a person's gender to avoid causing offense.,verbatim,neutral,entailment,entailment,1450,3,1453,0.0036550000000000003
83,P5_few_shot_32,mismatched,"Regardless of where Quick Response has succeeded, however, our research indicates that very different time-based competitive demands have emerged in the industry, driven not by voluntary acceptance of policies but by the changing nature of market competition among retailers.",Market competition has caused new competitive demands.,oup,entailment,entailment,entailment,1416,3,1419,0.0035700000000000003
84,P5_few_shot_32,mismatched,"These social encounters oer children many opportunities to hear people refer to their own mental states and those of others and, therefore, to observe dierent points of view.",The social encounters give kids a lot of chances to hear people talk about their mental states and how things make them feel.,oup,entailment,entailment,entailment,1420,3,1423,0.0035800000000000003
85,P5_few_shot_32,mismatched,"But, um, It's not like I'll never come back and visit or anything like that.",I will never come back and visit. ,facetoface,contradiction,contradiction,contradiction,1391,3,1394,0.0035075
86,P5_few_shot_32,mismatched,"In the Roman Catholic Church, for example, women can function as acolytes (one of the minor orders of the diaconate) but may not be officially installed as acolytes.",Roman Catholic Church was praised for their sexism. ,verbatim,neutral,contradiction,contradiction,1413,3,1416,0.0035625
87,P5_few_shot_32,mismatched,This does not necessarily translate into a desire for clerical rule and the abolition of a secular state.,This definitely translates into the desire for only clerical rule.,nineeleven,contradiction,contradiction,contradiction,1396,3,1399,0.00352
88,P5_few_shot_32,mismatched,"The changes now going on have their analog in the last century, when technological innovations of the day like railroads, telegraph, and steam power'developed for purposes far afield of retail, apparel, or textiles'helped transform the mass distri-bution of goods and information.",Steam power definitely did not have any bearing on the distribution of goods and information. ,oup,contradiction,contradiction,contradiction,1440,3,1443,0.00363
89,P5_few_shot_32,mismatched,Perhaps Aman will sharpen his perspective and techniques and institute such interviews as a regular feature of Maledicta .,I hope Maledicta has no more interviews.,verbatim,contradiction,contradiction,contradiction,1395,3,1398,0.0035175000000000002
90,P5_few_shot_32,mismatched,"As it has been an exciting year for all of us, MCCOY, Inc. cannot do its part without the support of organizations like yours.","MCCOY, Inc. got to where it was on it's on.",letters,contradiction,contradiction,contradiction,1407,3,1410,0.0035475
91,P5_few_shot_32,mismatched,"( ) When cancer comes up I'm just pretty, pretty interested in it, to find out what they went through and I can relate to it.",I have had cancer myself and therefore can relate to it.,facetoface,neutral,neutral,neutral,1405,1,1406,0.0035225
92,P5_few_shot_32,mismatched,"According to Vygotsky, children's greatest self-control occurs during make-believe play.",Vygotsky believes that adults are unable to handle imaginary play due to their self-control levels.,oup,contradiction,contradiction,contradiction,1402,3,1405,0.003535
93,P5_few_shot_32,mismatched,"Goin' cut him if he stan' still, goin' shoot him if he run.",I will cut him if he stands still and I'm going to shoot him if he runs away.,verbatim,entailment,entailment,entailment,1403,3,1406,0.0035375000000000003
94,P5_few_shot_32,mismatched,The idiom dressed to the nines could be from Middle English dressed to then eynes `dressed to the eyes.,The Middle English didn't have idioms.,verbatim,contradiction,contradiction,contradiction,1398,3,1401,0.003525
95,P5_few_shot_32,mismatched,Then he came and we stayed on in the same place.,We were in the same place when he arrived.,facetoface,entailment,entailment,entailment,1386,3,1389,0.0034950000000000003
96,P5_few_shot_32,mismatched,"At the same time, Boston Center realized that a message transmitted just before 8:25 by the hijacker pilot of American 11 included the phrase, We have some planes.",No messages were transmitted by hijackers before 8:30.,nineeleven,contradiction,contradiction,contradiction,1413,3,1416,0.0035625
97,P5_few_shot_32,mismatched,"Hani Hanjour, assigned to seat 1B (first class), soon followed.",Hani Hanjour was assigned to seat 1b.,nineeleven,entailment,entailment,entailment,1394,3,1397,0.003515
98,P5_few_shot_32,mismatched,"bite the bullet If you visit a Revolutionary War battle site, like Fort Ticonderoga, you may see some gruesome artifacts in its museum'bullets with teeth marks in them.",Some of the artifacts at the battle site might be disturbing/upsetting.,verbatim,entailment,entailment,entailment,1416,3,1419,0.0035700000000000003
99,P5_few_shot_32,mismatched,Tell me about Batman.,Speak to me about Batman.,facetoface,entailment,entailment,entailment,1375,3,1378,0.0034675
