idx,hybrid,threshold,set,premise,hypothesis,genre,label_true,label_pred,source,enc_conf,tokens,cost_usd
107,v3_deberta_gpt4o_32shot,0.95,matched,But a list of who's better than other people in some aspect or another is not inevitable and does not make the economy any more prosperous or society any richer in other ways.,A listing of those better than others is very helpful to the economy.,slate,contradiction,contradiction,encoder,0.9989113807678224,0,0.0
108,v3_deberta_gpt4o_32shot,0.95,matched,uh-huh you can't do that in a skirt  poor thing,You need to wear something else.,telephone,entailment,neutral,encoder,0.991179883480072,0,0.0
109,v3_deberta_gpt4o_32shot,0.95,matched,"First, the Comptroller General sends a written request to the agency head for the record that has not been made available to GAO within a reasonable time after an initial request.",They are given a proper amount of time to do the report.,government,entailment,neutral,api,0.6434391140937805,1633,0.00409
110,v3_deberta_gpt4o_32shot,0.95,matched,Agricultural shows,Farm performances,travel,entailment,neutral,api,0.8481212854385376,1590,0.0039825
111,v3_deberta_gpt4o_32shot,0.95,matched,Can you point me to housewares?,"Please point me in the direction of the pet supplies, I asked.",slate,contradiction,contradiction,encoder,0.999866247177124,0,0.0
112,v3_deberta_gpt4o_32shot,0.95,matched,Intifada to the Present,The extending from the Palestinian uprising until today.,travel,entailment,entailment,encoder,0.9867031574249268,0,0.0
113,v3_deberta_gpt4o_32shot,0.95,matched,"THEY ARE READY, returned Susan's voice in the back of his mind.",He cringed when he imagined Susan's voice.,fiction,neutral,neutral,encoder,0.9994730353355408,0,0.0
114,v3_deberta_gpt4o_32shot,0.95,matched,yeah well i was surprised at the the way they drafted last year they didn't really didn't go for the uh big offensive lineman or the defensive lineman they're going for the skilled positions so quarterbacks they really,I thought they should focus more on big linemen.,telephone,neutral,neutral,encoder,0.9953428506851196,0,0.0
115,v3_deberta_gpt4o_32shot,0.95,matched,"Small boats tie up here with batches of crayfish, fresh fish, and eel, and housewives clamor for the fishermen to weigh their choices on rudimentary scales.",They fisherman caught 500 pounds of fish today. ,travel,neutral,neutral,encoder,0.9992015957832336,0,0.0
116,v3_deberta_gpt4o_32shot,0.95,matched,They post loads of newspaper articles--Yahoo!,Yahoo contains articles from newspaper publications.,slate,entailment,entailment,encoder,0.998073935508728,0,0.0
117,v3_deberta_gpt4o_32shot,0.95,matched,oh i enjoyed it i mean it was just more for my money,The performance was a good deal.,telephone,neutral,neutral,encoder,0.9899735450744628,0,0.0
118,v3_deberta_gpt4o_32shot,0.95,matched,"External Validity The extent to which a finding applies (or can be generalized) to persons, objects, settings, or times other than those that were the subject of study.",The degree to which conclusions can be applied to objects and persons who weren't subjects in the initial study subject is called External Validity.,government,entailment,entailment,encoder,0.9982365369796752,0,0.0
119,v3_deberta_gpt4o_32shot,0.95,matched,"'Wait here,' I was ordered.",He told me to wait.,fiction,entailment,entailment,encoder,0.9978061318397522,0,0.0
120,v3_deberta_gpt4o_32shot,0.95,matched,"It's easy to overdose on the many temples, palaces, and museums in India.",Many temples and palaces are free to visit in the country.,travel,neutral,neutral,encoder,0.9997783303260804,0,0.0
121,v3_deberta_gpt4o_32shot,0.95,matched,"Nearby is the Monastery of Nea Moni, founded in 1049, and one of the most beautiful Byzantine religious sites in the Aegean.","Founded in 1049, the monastery was a beacon of light in the darkness.",travel,neutral,neutral,encoder,0.9987769722938538,0,0.0
122,v3_deberta_gpt4o_32shot,0.95,matched,excessively violent i was worried it's like golly if kids start imitating that,"It was non-violent, so it would be great for the kids to follow their lead.",telephone,contradiction,contradiction,encoder,0.9999502897262572,0,0.0
123,v3_deberta_gpt4o_32shot,0.95,matched,Our review indicates that the Food and Drug Administration complied with the applicable requirements.,The Food and Drug Administration has strict requirements.,government,neutral,neutral,encoder,0.9886763095855712,0,0.0
124,v3_deberta_gpt4o_32shot,0.95,matched,yeah it's definitely a way out of the way where  where as,I was able to find my way out of the corn maze,telephone,neutral,neutral,encoder,0.9996157884597778,0,0.0
125,v3_deberta_gpt4o_32shot,0.95,matched,"Traffic, also, has been controlled, and if you're staying here you might want to consider getting around by bicycle; there's no better way to explore an island that measures no more than 20 km (121.2 miles) from end to end, one-fifth the size of Ibiza.",It is quicker to cross the island by bike than by car.,travel,neutral,neutral,encoder,0.998040735721588,0,0.0
126,v3_deberta_gpt4o_32shot,0.95,matched,Everybody has this quote from NBA commissioner David  You cannot strike your boss and still hold your job--unless you play in the NBA.,"NBA commissioner has given the same quote to everybody, but he also talked about other things.",slate,neutral,neutral,encoder,0.999303936958313,0,0.0
127,v3_deberta_gpt4o_32shot,0.95,matched,The game of billiards is also hot.,People hate playing billiards.,travel,contradiction,contradiction,encoder,0.9990432858467102,0,0.0
128,v3_deberta_gpt4o_32shot,0.95,matched,"(Never mind the strictest reading, which supposes that creation took a week.)",Which supposes that the creation took a month.,slate,contradiction,contradiction,encoder,0.9997710585594176,0,0.0
129,v3_deberta_gpt4o_32shot,0.95,matched,"Oh, yes, sir. Dorcas was looking very curiously at him and, to tell the truth, so was I. ",We had no interest in him at all.,fiction,contradiction,contradiction,encoder,0.9999121427536012,0,0.0
130,v3_deberta_gpt4o_32shot,0.95,matched,"When the next modernist revolution comes around, he'll be ready.",They have been prepping for years.,slate,neutral,neutral,encoder,0.999690055847168,0,0.0
131,v3_deberta_gpt4o_32shot,0.95,matched,couple of years ago i was thinking about moving to Massachusetts but uh boy i'm glad i didn't,I'm glad that I didn't move to Massachusetts.,telephone,entailment,entailment,encoder,0.9965773224830629,0,0.0
132,v3_deberta_gpt4o_32shot,0.95,matched,yeah so it's easy to do i'm actually interested in getting one of those kind of my wife has been talking about this in the past couple of years one of those kind of campers that pop-up so it's about uh maybe eight foot square and but only about two feet tall and when you get to where you're going it raises up and there's tenting material,I want to get one of those campers. ,telephone,entailment,entailment,encoder,0.9980946183204652,0,0.0
133,v3_deberta_gpt4o_32shot,0.95,matched,yeah i've always threatened to take lessons but i've never gotten around to it,I have never gotten around to taking lessons.,telephone,entailment,entailment,encoder,0.9981179237365724,0,0.0
134,v3_deberta_gpt4o_32shot,0.95,matched,um-hum with the ice yeah,With the sunshine and heat wave yes.,telephone,contradiction,contradiction,encoder,0.9998239874839784,0,0.0
135,v3_deberta_gpt4o_32shot,0.95,matched,"This is one of the reasons we're growing too weak to fight the Satheri.  ""What's wrong with a ceremony of worship, if you must worship your eggshell?"" Dave asked.","Eggshell worship is the reason we're growing too weak to fight the Satheri, yet Dave asked about it.",fiction,entailment,entailment,encoder,0.9919835925102234,0,0.0
136,v3_deberta_gpt4o_32shot,0.95,matched,"So unlike people who are fortunate enough to be able to afford attorneys and can go to another lawyer, our clients are simply lost in the legal system if they cannot get access to it from us.",Our clients can barely afford our legal assistance.,government,entailment,neutral,encoder,0.982395887374878,0,0.0
137,v3_deberta_gpt4o_32shot,0.95,matched,"Little is recorded about this group, but they were probably the ancestors of the Gododdin, whose feats are told in a seventh-century Old Welsh manuscript.",Gododdin's deeds were never written down because it was to be passed down only orally. ,travel,contradiction,contradiction,encoder,0.999935269355774,0,0.0
138,v3_deberta_gpt4o_32shot,0.95,matched,Beyond the facade there are cavernous empty rooms.,The rooms are preserved how they historically looked.,travel,neutral,neutral,encoder,0.9946858882904052,0,0.0
139,v3_deberta_gpt4o_32shot,0.95,matched,Economic growth also depends on education to enhance the knowledge and skills of the nation's work,Economic growth has been increase quickly in recent years as knowledge is being spread faster and more efficiently.,government,neutral,neutral,encoder,0.9973813891410828,0,0.0
140,v3_deberta_gpt4o_32shot,0.95,matched,Reports on attestation engagements should state that the engagement was made in accordance with generally accepted government auditing standards.,"To prevent fines, attestation engagements must have proof that they comply with government auditing standards.",government,neutral,neutral,encoder,0.9994760155677797,0,0.0
141,v3_deberta_gpt4o_32shot,0.95,matched,those little kids don't understand it,Those young children can't comprehend it. ,telephone,entailment,entailment,encoder,0.9982694387435912,0,0.0
142,v3_deberta_gpt4o_32shot,0.95,matched,These adaptations are not uniformly valued.,Adaptions are always valued ,government,contradiction,contradiction,encoder,0.9995654225349426,0,0.0
143,v3_deberta_gpt4o_32shot,0.95,matched,"Thus, recent evidence suggests that by not including an estimate of reductions in short-term mortality due to changes in ambient ozone, both the Base and Alternative Estimates may underestimate the benefits of implementation of the Clear Skies Act.",Recent findings say that Base and Alternative estimates may not quite see all of the benefits of the Clear Skies Act.,government,entailment,entailment,encoder,0.9984435439109802,0,0.0
144,v3_deberta_gpt4o_32shot,0.95,matched,paid back down it uh,I paid off the balance.,telephone,neutral,entailment,encoder,0.9961156845092772,0,0.0
145,v3_deberta_gpt4o_32shot,0.95,matched,Other examples of cumulative case studies come from two international agencies.,There are examples of cumulative case studies.,government,entailment,entailment,encoder,0.9983839988708496,0,0.0
146,v3_deberta_gpt4o_32shot,0.95,matched,"I leap!"" And, in very truth, run and leap he did, gambolling wildly down the stretch of lawn outside the long window. ","The man yelled that he would sit down, and sit down he did.",fiction,contradiction,contradiction,encoder,0.9999614953994752,0,0.0
147,v3_deberta_gpt4o_32shot,0.95,matched,yeah yeah uh-huh yeah we we saw that one uh we find that uh that uh if you can get into those dollar movies you know they're uh they're a dollar and a half what is it dollar and a quarter dollar and a half now,You can get it at the dollar movies.,telephone,neutral,entailment,encoder,0.9970941543579102,0,0.0
148,v3_deberta_gpt4o_32shot,0.95,matched,[Requires free registration.,Registration is only one of the requirements. ,slate,neutral,neutral,encoder,0.997977077960968,0,0.0
149,v3_deberta_gpt4o_32shot,0.95,matched,Never know where they won't turn up next. ,Everyone knows where they will turn up next.,fiction,contradiction,contradiction,encoder,0.999292016029358,0,0.0
150,v3_deberta_gpt4o_32shot,0.95,matched,"Rightly or wrongly, America is seen as globalization's prime mover and head cheerleader and will be blamed for its excesses until we start paying official attention to them.",America alone is responsible for the excesses of the globalization movement. ,slate,neutral,neutral,encoder,0.9931052327156068,0,0.0
151,v3_deberta_gpt4o_32shot,0.95,matched,Where lies the real Japan?,There is a question where the real Japan lies.,travel,entailment,entailment,encoder,0.997725546360016,0,0.0
152,v3_deberta_gpt4o_32shot,0.95,matched,The story of the technology business gets spiced up because the reality is so bland.,Reality is so bland that the technology business gets spiced up.,slate,entailment,entailment,encoder,0.9981718063354492,0,0.0
153,v3_deberta_gpt4o_32shot,0.95,matched,there's certain times of the year of course that uh that it probably wouldn't do very well because of the temperature and stuff but but uh the right time of year it works pretty good,"At the right time of year, this paint is great.",telephone,neutral,neutral,encoder,0.9956696033477784,0,0.0
154,v3_deberta_gpt4o_32shot,0.95,matched,"But when the cushion is spent in a year or two, or when the next recession arrives, the disintermediating voters will find themselves playing the roles of budget analysts and tax wonks.",The cushion will likely be spent in under two years.,slate,entailment,neutral,encoder,0.9926573634147644,0,0.0
155,v3_deberta_gpt4o_32shot,0.95,matched,Candle grease? ,It was not candle grease.,fiction,contradiction,contradiction,encoder,0.9855185747146606,0,0.0
156,v3_deberta_gpt4o_32shot,0.95,matched,"Even if auditors do not follow such other standards and methodologies, they may still serve as a useful source of guidance to auditors in planning their work under GAGAS.",GAGAS requires strict compliance for auditors to follow.,government,neutral,contradiction,api,0.9363911747932434,1631,0.0041
157,v3_deberta_gpt4o_32shot,0.95,matched,Possibly no other country has had such a turbulent history.,The country's history has been turbulent.,travel,entailment,entailment,encoder,0.9966962337493896,0,0.0
158,v3_deberta_gpt4o_32shot,0.95,matched,REESTIMATE -Refers to estimates of the subsidy costs performed subsequent to their initial estimates made at the time of a loan's disbursement.,Reestimate is a term that doesn't deal with estimates.,government,contradiction,contradiction,encoder,0.9999661445617676,0,0.0
159,v3_deberta_gpt4o_32shot,0.95,matched,The large scale production of entertainment films is a phenomenon well worth seeing several times.,Watching the impressive production of entertainment skills is something worth seeing many times.,travel,entailment,entailment,encoder,0.9819262623786926,0,0.0
160,v3_deberta_gpt4o_32shot,0.95,matched,yeah yeah so it's interesting to talk to somebody from that general vicinity,Conversing to someone in the area is interesting.,telephone,entailment,entailment,encoder,0.997697651386261,0,0.0
161,v3_deberta_gpt4o_32shot,0.95,matched,"At least they're getting stoned first, I rationalized.","It's awful that they get stoned first, I argued. ",slate,contradiction,contradiction,encoder,0.999884843826294,0,0.0
162,v3_deberta_gpt4o_32shot,0.95,matched,They would burn to the ground by morning.,They would not burn to the ground by morning.,fiction,contradiction,contradiction,encoder,0.9997754693031312,0,0.0
163,v3_deberta_gpt4o_32shot,0.95,matched,"Improvements in architecture, regaining intimate space and scale and all the rest, won't disguise the ugliness of advertising the local bank, Chevy dealer, and chain retailer as a backdrop for baseball.","Baseball should be about the sport, not advertisements.",slate,neutral,neutral,encoder,0.999015212059021,0,0.0
164,v3_deberta_gpt4o_32shot,0.95,matched,"However, the specific approaches to executing those principles tended to differ among the various sectors.",Specific approaches to each principle is different in each sector.,government,entailment,entailment,encoder,0.992167055606842,0,0.0
165,v3_deberta_gpt4o_32shot,0.95,matched,The following are examples of how agencies engaged employee unions.,"Agencies can engage employee unions, for example:",government,entailment,entailment,encoder,0.9978309273719788,0,0.0
166,v3_deberta_gpt4o_32shot,0.95,matched,"Gordon, Robert J. Does the 'New Economy' Measure Up to the Great Inventions of the Past.",There were great inventions in the past.,government,entailment,entailment,encoder,0.9967478513717652,0,0.0
167,v3_deberta_gpt4o_32shot,0.95,matched,"And if, as ultimately happened, no settlement resulted, we could shrug our shoulders, say, 'Hey, we tried,' and act like unsuccessful brokers to an honorable peace.",Neither side is actually interested in a settlement at this time.,slate,neutral,neutral,encoder,0.992873191833496,0,0.0
168,v3_deberta_gpt4o_32shot,0.95,matched,Their rights have been the source of conflicts in the central government.,Their rights have been an area of turmoil within the central government.,travel,entailment,entailment,encoder,0.9979273080825806,0,0.0
169,v3_deberta_gpt4o_32shot,0.95,matched,"Clearly, the press has done a lousy job with its focus on behavior such as infidelity or drug use that most people don't care about.",The press has done a great job of covering hot-button issues people want to learn about.,slate,contradiction,contradiction,encoder,0.9999393224716188,0,0.0
170,v3_deberta_gpt4o_32shot,0.95,matched,Two aromatic aniseed drinks are also produced locally.,The aniseed drinks have a good smell to them.,travel,entailment,neutral,encoder,0.9965619444847108,0,0.0
171,v3_deberta_gpt4o_32shot,0.95,matched,"In some cases, members initially participated because of an existing trust relationship with individual leaders or sponsors, and it was a challenge to keep them returning until they saw value in participating and had built trust with other members.",The trust members built themselves was more important than the trust they made with the leaders.,government,neutral,neutral,encoder,0.997948944568634,0,0.0
172,v3_deberta_gpt4o_32shot,0.95,matched,"The activities included in the Unified Agenda are, in general, those expected to have a regulatory action within the next 12 months, although agencies may include activities with an even longer time frame.",Most of the activities taken under the regulatory actions have been longer that 12 months.,government,neutral,contradiction,encoder,0.9858644008636476,0,0.0
173,v3_deberta_gpt4o_32shot,0.95,matched,Pick up a map from the tourist office here and ask about walking tours.,The people at the tourist office are friendly and well-informed.,travel,neutral,neutral,encoder,0.9988922476768494,0,0.0
174,v3_deberta_gpt4o_32shot,0.95,matched,"Also, the final rule is not intended to have any retroactive effect and administrative procedures must be exhausted prior to any judicial challenge to the provisions of the rule.",The final rule isn't meant to have a retroactive effect but only affect legislation in the next year.,government,neutral,neutral,encoder,0.9994244575500488,0,0.0
175,v3_deberta_gpt4o_32shot,0.95,matched,Act Accounting the Great Management Reform Act,Management reform is needed ,government,neutral,neutral,encoder,0.9921906590461732,0,0.0
176,v3_deberta_gpt4o_32shot,0.95,matched,"Explanation building is the inverse  starting with the observations, the evaluator develops a picture of what is happening and why.",Explanation building is going to be the standard approach in the future.,government,neutral,neutral,encoder,0.9997639060020448,0,0.0
177,v3_deberta_gpt4o_32shot,0.95,matched,"The spot does leave the viewer wondering about the rest of the story, and what tale the condom could tell.","The spot resolves the storyline neatly for viewers, especially regarding the condom.",slate,contradiction,contradiction,encoder,0.9994603991508484,0,0.0
178,v3_deberta_gpt4o_32shot,0.95,matched,yeah yeah uh-huh yeah we we saw that one uh we find that uh that uh if you can get into those dollar movies you know they're uh they're a dollar and a half what is it dollar and a quarter dollar and a half now,I don't think you can get it anywhere.,telephone,contradiction,contradiction,encoder,0.9999579191207886,0,0.0
179,v3_deberta_gpt4o_32shot,0.95,matched,"Hold hard, said Tommy.","""Don't hold at all!"" was Tommy's only message.",fiction,contradiction,contradiction,encoder,0.9999724626541138,0,0.0
180,v3_deberta_gpt4o_32shot,0.95,matched,"The traditional opening time for many hotels is the Orthodox Easter, although some do not open until the end of April.",The hotels open on March 13th.,travel,neutral,contradiction,encoder,0.99539053440094,0,0.0
181,v3_deberta_gpt4o_32shot,0.95,matched,"The museum is open from 9am to 1pm and 2 to 5pm Monday to Friday (with audio-visual shows in the afternoon), and on Saturday mornings.","The museum is not open on Sunday, either in the morning or the afternoon.",travel,entailment,entailment,encoder,0.9574168920516968,0,0.0
182,v3_deberta_gpt4o_32shot,0.95,matched,"Of particular significance --the American public has become acutely aware of the hazards to their health, including the risk of mortality, posed by inhalation of fine particles and exposure to mercury through fish consumption.",The American public is still very unaware of the health risks of inhaling small particles.,government,contradiction,contradiction,encoder,0.9999569654464722,0,0.0
183,v3_deberta_gpt4o_32shot,0.95,matched,Why shouldn't he be? ,There is no reason he shouldn't be.,fiction,entailment,neutral,api,0.5433551669120789,1599,0.004005
184,v3_deberta_gpt4o_32shot,0.95,matched,maybe adult literacy maybe you know composition writing maybe you know uh volunteering you know on a tutor line or though the even through the elementary schools for help with homework or the other part of me says is God i've had enough kids  do i really,I don't know if I really want to put in more effort volunteering since I've already gone through that with my children,telephone,neutral,entailment,encoder,0.9909590482711792,0,0.0
185,v3_deberta_gpt4o_32shot,0.95,matched,The Office of Information and Regulatory Affairs of OMB approved the,The motion was quickly approve because everyone thought it was amazing.,government,neutral,neutral,encoder,0.999739110469818,0,0.0
186,v3_deberta_gpt4o_32shot,0.95,matched,He argued that these governors shared the congressional Republican agenda enshrined in the 1994 Contract With America.,The speaker agrees with the governors,slate,contradiction,neutral,api,0.7034729719161987,1613,0.00404
187,v3_deberta_gpt4o_32shot,0.95,matched,Perhaps tax reform doesn't appeal to the new spiritualized side of Bradley.,Bradley is a pastor now.,slate,neutral,neutral,encoder,0.9994378685951232,0,0.0
188,v3_deberta_gpt4o_32shot,0.95,matched,uh wasn't that Jane Eyre no he wrote Jane Eyre too,Was it Jane Eyre or not?,telephone,entailment,entailment,encoder,0.9769932627677916,0,0.0
189,v3_deberta_gpt4o_32shot,0.95,matched,and they have a bar also which is always crowded as can be  but it's it's an specially fine restaurant and when you consider they take no plastic or checks,"They have a bar, which is always empty.",telephone,contradiction,contradiction,encoder,0.9999387264251708,0,0.0
190,v3_deberta_gpt4o_32shot,0.95,matched,The arts also flourished in India during these early times.,The arts languished during those early days.,travel,contradiction,contradiction,encoder,0.9999376535415648,0,0.0
191,v3_deberta_gpt4o_32shot,0.95,matched,"Say, man, don't you know you've been given up for dead? ",He died of starvation after being left in the desert by his group of friends.,fiction,neutral,neutral,encoder,0.9995535016059875,0,0.0
192,v3_deberta_gpt4o_32shot,0.95,matched,"It can be done, he said at last. ",It is possible. ,fiction,entailment,entailment,encoder,0.9909842014312744,0,0.0
193,v3_deberta_gpt4o_32shot,0.95,matched,"Perhaps all we can say of great acting is that it involves assimilation rather than accumulation, that the performer isn't so much a surrogate as a vessel.",Great actors can assimilate themselves into their roles.,slate,entailment,entailment,encoder,0.98805969953537,0,0.0
194,v3_deberta_gpt4o_32shot,0.95,matched,"Straightened out for a while, Humayun came back in 1555 with his Persian army to recapture the Punjab, Delhi, and Agra, but the next year his opium habit caused his death (see page 64).","Straightened out for a bit, Humayun came back in 1555 with his army to recapture the provinces, but was stopped by an opium addiction.",travel,entailment,entailment,encoder,0.995582640171051,0,0.0
195,v3_deberta_gpt4o_32shot,0.95,matched,Scutari is traditionally associated with the name of Florence Nightingale.,There is no association between Florence Nightingale and Scutari.,travel,contradiction,contradiction,encoder,0.9999381303787231,0,0.0
196,v3_deberta_gpt4o_32shot,0.95,matched,"North of Mytilini, stop at the village of Moria, where you will find the remains of a huge Roman aqueduct surrounded by grazing goats.",The village of Moria contains the ruins of a massive Roman aqueduct.,travel,entailment,entailment,encoder,0.9984286427497864,0,0.0
197,v3_deberta_gpt4o_32shot,0.95,matched,"NIPA had already recognized mineral exploration as investment, and in 1996, NIPA reclassified government purchases of plant and equipment as investment.","NIPA said mineral exploration is an investment, especially oil and gas.",government,neutral,neutral,encoder,0.9993207454681396,0,0.0
198,v3_deberta_gpt4o_32shot,0.95,matched,"32 Under the RSA proposal, a worker between the ages of 25 and 60 with family earnings of at least $5,000 could contribute up to $1,000 annually through either an employer-sponsored saving plan or a tax-deferred individual account.","Most workers could contribute up to $1,000 each year.",government,entailment,neutral,encoder,0.998980700969696,0,0.0
199,v3_deberta_gpt4o_32shot,0.95,matched,The following are examples of how agencies engaged employee unions.,The following are examples of how agencies can eradicate employee unions.,government,contradiction,contradiction,encoder,0.9995465874671936,0,0.0
200,v3_deberta_gpt4o_32shot,0.95,matched,"Blessed with preternatural gregariousness, good humor, and a love of attention, he's been tireless about pursuing both celebrity and the cause of popular history ever since.",He never wanted any attention and kept to himself all the time.,slate,contradiction,contradiction,encoder,0.9999774694442748,0,0.0
201,v3_deberta_gpt4o_32shot,0.95,matched,exactly and when i'm sitting here on the sofa cross-stitching and all of a sudden somebody a man's got their hand on my door knob it's like uh like oh no and so i don't i don't like that and i guess the only way to prevent it would be just to pass a city ordinance to prevent that or,I don't ever sit on my sofa and do cross-stitch. ,telephone,contradiction,contradiction,encoder,0.9999178647994996,0,0.0
202,v3_deberta_gpt4o_32shot,0.95,matched,It can entail prospective and retrospective designs and it permits synthesis of many individual case studies undertaken at different times and in different sites.,It can entail prospective and retrospective designs.,government,entailment,entailment,encoder,0.99671471118927,0,0.0
203,v3_deberta_gpt4o_32shot,0.95,matched,um-hum yeah right uh is yours a is it a a slab foundation or pier and beam,Your foundation is being beamed away.,telephone,contradiction,contradiction,encoder,0.969294250011444,0,0.0
204,v3_deberta_gpt4o_32shot,0.95,matched,The Washington Post called it the culmination of a six-month game of political chicken.,It has been called by the Washington Post as a beautiful situation.,slate,contradiction,contradiction,encoder,0.9978413581848145,0,0.0
205,v3_deberta_gpt4o_32shot,0.95,matched,"For example, a case study of the effectiveness of a job training program might need to take into account general economic trends, such as unemployment rates in the community.",General economic trends would have to be considered by a case study on job training effectiveness.,government,entailment,entailment,encoder,0.9985783100128174,0,0.0
206,v3_deberta_gpt4o_32shot,0.95,matched,"So have I for that matter, but I flatter myself that my choice of dishes was more judicious than yours.",My choice of dishes was more judicious than yours.,fiction,entailment,entailment,api,0.5859664082527161,1621,0.004075
207,v3_deberta_gpt4o_32shot,0.95,matched,and uh well if you if you got got him a power mower it'd probably take him a lot less time to do it but i enjoy doing it i feel good doing it uh i i feel a lot better doing it with a power mower with that with a  with a pull tractor on it so i don't have to push so hard,He would mow your entire yard in eight minutes if he was using a power mower.,telephone,neutral,neutral,encoder,0.9997509121894836,0,0.0
208,v3_deberta_gpt4o_32shot,0.95,matched,"Since there is no airport on the island, all visitors must arrive at the port, Skala, where most of the hotels are located and all commercial activity is carried out.",There isn't enough room for an airport on the island.,travel,neutral,neutral,encoder,0.9992414712905884,0,0.0
209,v3_deberta_gpt4o_32shot,0.95,matched,But even managers who try to stay alert to these forces often gather their information anecdotally or informally.,Managers offer employees benefits in return for information.,government,neutral,neutral,encoder,0.9979013204574584,0,0.0
210,v3_deberta_gpt4o_32shot,0.95,matched,Some rooms have balconies.,Some rooms have balconies off of them.,travel,entailment,entailment,api,0.904297649860382,1600,0.0040225
211,v3_deberta_gpt4o_32shot,0.95,matched,"No, John, I said, ""it isn't one of us. ",I told John it was not one of us.,fiction,entailment,entailment,encoder,0.998572587966919,0,0.0
212,v3_deberta_gpt4o_32shot,0.95,matched,"These aliens may seek legal assistance at any time during the year, although limited English ability and lack of knowledge of rights and procedures may provide obstacles to seeking and obtaining representation.",These immigrants often need legal assistance.,government,entailment,neutral,encoder,0.9881068468093872,0,0.0
213,v3_deberta_gpt4o_32shot,0.95,matched,"Porches and stoops, those symbols of a vibrant social life, stopped being used as gathering places for a rather practical reason--air conditioning.",People simply prefer to be comfortable inside rather than outdoors in the sweltering heat.,slate,entailment,neutral,encoder,0.997776448726654,0,0.0
214,v3_deberta_gpt4o_32shot,0.95,matched,The sacred is not mysterious to her.,The woman is very religious.,slate,neutral,neutral,encoder,0.9983953833580016,0,0.0
215,v3_deberta_gpt4o_32shot,0.95,matched,"The central porch is still intact, depicting Jesus's entry into Jerusalem, the Crucifixion, and other scenes from the Bible.",The central porch was destroyed long ago.,travel,contradiction,contradiction,encoder,0.9999699592590332,0,0.0
216,v3_deberta_gpt4o_32shot,0.95,matched,go up to state parks with six shelters and little screened in areas and then travel trailers and all the way up to conference center type campings that have uh you know air conditioning like hotels with uh,The state parks have six shelters on their grounds.,telephone,entailment,entailment,encoder,0.9973247051239014,0,0.0
217,v3_deberta_gpt4o_32shot,0.95,matched,"I entered her shack, opening the painted door covered in runes of warding.","I entered the shack, bidden by her--the runes of warding would have surely sent me away otherwise.",fiction,neutral,neutral,encoder,0.9993823766708374,0,0.0
218,v3_deberta_gpt4o_32shot,0.95,matched,No. I guess I'm going too.,I guess I'm not going to come.,fiction,contradiction,contradiction,encoder,0.9997192025184632,0,0.0
219,v3_deberta_gpt4o_32shot,0.95,matched,It's all right.,It is well and we will be on our way.,fiction,neutral,neutral,encoder,0.998645007610321,0,0.0
220,v3_deberta_gpt4o_32shot,0.95,matched,i ripped the ligaments in my right ankle,i tore the ligaments in my right ankle,telephone,entailment,entailment,encoder,0.9983839988708496,0,0.0
221,v3_deberta_gpt4o_32shot,0.95,matched,yeah i'm trying to find out how long we're supposed talk,We have to talk for exactly two minutes.,telephone,neutral,neutral,encoder,0.9891740083694458,0,0.0
222,v3_deberta_gpt4o_32shot,0.95,matched,The way we try to approach it is to identify every legal problem that a client has.,Identifying every legal problem makes it easier to help the client.,government,neutral,neutral,encoder,0.9989792108535768,0,0.0
223,v3_deberta_gpt4o_32shot,0.95,matched,"Designed by George Meikle Kemp, an unknown draftsman of humble birth, the monument took its inspiration from the design of MelroseAbbey.",George meikle Kemp was inspired by Melrose abbey. ,travel,entailment,entailment,encoder,0.9906484484672546,0,0.0
224,v3_deberta_gpt4o_32shot,0.95,matched,cook and then the next time it would be my turn and i'd try to outdo him and then he'd try to outdo me and  we we was really a lot of fun and,"I would cook and he never would, it always turned out to be a chore. ",telephone,contradiction,contradiction,encoder,0.9999380111694336,0,0.0
225,v3_deberta_gpt4o_32shot,0.95,matched,okay what types of music do you like to listen to,"You hate music, don't you? ",telephone,contradiction,contradiction,encoder,0.999957799911499,0,0.0
226,v3_deberta_gpt4o_32shot,0.95,matched,Windows 95 costs about $90 at my local computer superstore.,Windows 95 is no longer sold.,slate,contradiction,contradiction,encoder,0.9997543692588806,0,0.0
227,v3_deberta_gpt4o_32shot,0.95,matched,that your approach is is is right you can actually go out and sub it if even if you don't wanna get hands on you can even just sub it out the concrete and those kind of things and and that's kind of the plan i have so um uh everyone i talk to uh i've,You can do it by yourself no problem.,telephone,neutral,neutral,api,0.6669261455535889,1651,0.004135
228,v3_deberta_gpt4o_32shot,0.95,matched,She's very tired.,She is very tired from her long day.,fiction,neutral,neutral,encoder,0.9990487694740297,0,0.0
229,v3_deberta_gpt4o_32shot,0.95,matched,"As long as Assad lives, he can manage these troubles and keep an agreement with Israel.",The only way for Assad to take care of the trouble is for him to die. ,slate,contradiction,contradiction,encoder,0.9998959302902222,0,0.0
230,v3_deberta_gpt4o_32shot,0.95,matched,what does um is Robby Robin Williams does he have a funny part in the movie or is,Is Robin Williams in the movie?,telephone,neutral,neutral,api,0.9432517886161804,1612,0.0040375
231,v3_deberta_gpt4o_32shot,0.95,matched,"In Temple Bar, the bookshop at the Gallery of Photography carries a large selection of photographic publications, and the Flying Pig is a secondhand bookshop.",There is no bookshop in the area.,travel,contradiction,contradiction,encoder,0.9999749660491944,0,0.0
