idx,prompt,model,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd
395,P1_zero_shot,llama_3.3_70b,matched,And you are wrong in condemning it. ,I totally agree with your criticism.,fiction,contradiction,contradiction,contradiction,83,4,87,0.0
396,P1_zero_shot,llama_3.3_70b,matched,"Some 72,000 volcano-zone residents were evacuated at great cost to the French government.","Around 72,000 residents were evacuated from the volcano-zone.",travel,entailment,entailment,Entailment,98,4,102,0.0
397,P1_zero_shot,llama_3.3_70b,matched,"Good  Oklahoma now has a Public Guardianship Program, albeit unfunded, that will supply lawyers to perform this rights-monitoring process","Good Oklahoma's program needs $100,000 of funding that it hasn't received.",government,neutral,neutral,Neutral.,111,3,114,0.0
398,P1_zero_shot,llama_3.3_70b,matched,oh you know i like what i'm doing right now,I do a few things right now.,telephone,neutral,entailment,entailment,87,4,91,0.0
399,P1_zero_shot,llama_3.3_70b,matched,actually i think abortion's going to take a turn where there's not going to be as many because i think contraceptives are going to be more popular i mean i realize that they are popular now but i think,Contraceptives are becoming more popular because the prices are falling.,telephone,neutral,neutral,Neutral.,125,3,128,0.0
400,P1_zero_shot,llama_3.3_70b,matched,Adrin nodded.,Adrin nodded his head.,fiction,entailment,entailment,Entailment.,77,5,82,0.0
401,P1_zero_shot,llama_3.3_70b,matched,"She has believed that the sleeping draught she administered was perfectly harmless, but there is no doubt that for one terrible moment she must have feared that Mrs. Inglethorp's death lay at her door. ","The sleeping draught was not harmless, as it gave her violent diarrhoea.",fiction,neutral,contradiction,contradiction,127,4,131,0.0
402,P1_zero_shot,llama_3.3_70b,matched,It's Legal Aid's commitment to justice.,It is Legal Aid's dedication to justice.,government,entailment,entailment,Entailment,85,4,89,0.0
403,P1_zero_shot,llama_3.3_70b,matched,"The Women's Haven, which provides shelter and outreach to domestic-violence victims, already has a full-time attorney.",The Women's Haven needs to hire a full-time lawyer.,government,contradiction,contradiction,contradiction,102,4,106,0.0
404,P1_zero_shot,llama_3.3_70b,matched,and uh uh so i've i've just been real pleased and my step father happens to work at a Ford dealership and that makes things a little easier come car time but,My step father just got fired from the Ford dealership.,telephone,contradiction,contradiction,contradiction,113,4,117,0.0
405,P1_zero_shot,llama_3.3_70b,matched,Those Creole men and women you'll see dancing it properly have been moving their hips and knees that way since childhood.,Most people that master the Creole dance learn it as adults.,travel,contradiction,contradiction,contradiction,104,4,108,0.0
406,P1_zero_shot,llama_3.3_70b,matched,and they're illegal so i don't think it would do us any good to outlaw them all together,"Since they're illegal, it wouldn't do us to to outlaw them all together.",telephone,entailment,entailment,entailment,105,4,109,0.0
407,P1_zero_shot,llama_3.3_70b,matched,once you have something and it's like i was watching this program on TV yesterday in nineteen seventy six NASA came up with Three D graphics right,The program aired on PBS.,telephone,neutral,neutral,Neutral.,102,3,105,0.0
408,P1_zero_shot,llama_3.3_70b,matched,"The unintended side effect is radical, direct  In what other state do voters set the tax rates?","There is a radical side effect that was not intended, said the teacher.",slate,neutral,entailment,entailment,102,4,106,0.0
409,P1_zero_shot,llama_3.3_70b,matched,I don't know.,I am certain.,fiction,contradiction,contradiction,Contradiction.,76,5,81,0.0
410,P1_zero_shot,llama_3.3_70b,matched,"There was no longer any  when you wanted some unbridled adult fun, Las Vegas was the place to be.",Las Vegas used targeted marketing to reach the people that would be interested.,travel,neutral,entailment,entailment,105,4,109,0.0
411,P1_zero_shot,llama_3.3_70b,matched,"iii Program Letter 1998-1, published on February 12, 1998, called upon all LSC recipients to analyze any progress made toward the development of the legal services model envisioned by state planners.",LSC recipients are the only ones qualified to analyze such models.,government,neutral,neutral,Neutral.,123,3,126,0.0
412,P1_zero_shot,llama_3.3_70b,matched,"Today it is possible to buy cheap papyrus printed with gaudy Egyptian scenes in almost every souvenir shop in the country, but some of the most authentic are sold at The Pharaonic Village in Cairo where the papyrus is grown, processed, and hand-painted on site.",The Pharaonic Village in Cairo does not sell papyrus.,travel,contradiction,contradiction,contradiction,137,4,141,0.0
413,P1_zero_shot,llama_3.3_70b,matched,What idiots girls are! ,They believed girls to be the more intelligent gender.,fiction,contradiction,contradiction,Contradiction.,83,5,88,0.0
414,P1_zero_shot,llama_3.3_70b,matched,"His diet was of wheaten bread,",He ate nothing else apart from wheaten bread.,slate,neutral,entailment,entailment,85,4,89,0.0
415,P1_zero_shot,llama_3.3_70b,matched,Benchmarked by U.S.,Benchmark in America.,government,entailment,entailment,entailment,77,4,81,0.0
416,P1_zero_shot,llama_3.3_70b,matched,She  People are rarely indifferent to the magazines I've put out.,People don't hold a strong opinion to the magazines I've put out.,slate,contradiction,contradiction,contradiction,96,4,100,0.0
417,P1_zero_shot,llama_3.3_70b,matched,yeah yeah you know we're kind of that way too i try to i'm the same way you are i kind of try to judge from day to day i know you know where i am we work a lot with the customers and we have a lot of government folks come in all the time and,We tend to deal with several customers as well as government staff.,telephone,entailment,entailment,entailment,140,4,144,0.0
418,P1_zero_shot,llama_3.3_70b,matched,Where are you going?,Where have you been?,fiction,contradiction,neutral,Neutral.,77,3,80,0.0
419,P1_zero_shot,llama_3.3_70b,matched,"What you say about Lawrence is a great surprise to me, I said. ","I think Lawrence is telling the truth, so what you say is a surprise.",fiction,neutral,entailment,entailment,99,4,103,0.0
420,P1_zero_shot,llama_3.3_70b,matched,"Local boy Gates wisely built his 45,000-square-foot castle in suburban Seattle.",Gates built his castle in the Seattle are because he likes the weather.,slate,neutral,neutral,Neutral.,98,3,101,0.0
421,P1_zero_shot,llama_3.3_70b,matched,"In this case, shareholders can pay twice for the sins of others.",shareholders can pay once for the sins of others.,government,contradiction,contradiction,contradiction,91,4,95,0.0
422,P1_zero_shot,llama_3.3_70b,matched,and the other thing is the cost it's almost prohibitive to bring it to a dealer,The cost of fixing it makes it hard to bring it to a dealer.,telephone,entailment,entailment,entailment,101,4,105,0.0
423,P1_zero_shot,llama_3.3_70b,matched,"But, as the last problem I'll outline suggests, neither of the previous two objections matters.",I will not continue to outline any more problems.,slate,entailment,entailment,entailment,96,4,100,0.0
424,P1_zero_shot,llama_3.3_70b,matched,The agencies requesting guidance on internal controls when implementing fast pay have also designed procedures to verify receipt and acceptance of goods ordered on an afterthefact sampling basis rather than on the basis of a 100percent postpayment verification as is traditionally done.,The sampling basis method is more efficient and cost effective.,government,neutral,entailment,Entailment.,127,5,132,0.0
425,P1_zero_shot,llama_3.3_70b,matched,On the Use of Generalized Additive Models in Time-Series Studies of Air Pollution and Health.,A series of studies on pollution and it's effects. ,government,entailment,neutral,Neutral.,98,3,101,0.0
426,P1_zero_shot,llama_3.3_70b,matched,"Cruises are available from the Bhansi Ghat, which is near the CityPalace.",You can take cruises from Phoenix Arizona.,travel,contradiction,neutral,Neutral.,95,3,98,0.0
427,P1_zero_shot,llama_3.3_70b,matched,Jon saw him ride into the smoke.,The smoke soon hid him from Jon's sight.,fiction,neutral,entailment,Entailment,85,4,89,0.0
428,P1_zero_shot,llama_3.3_70b,matched,"As a counterweight to the Singapore Chinese, he would bring in the North Borneo states of Sabah and Sarawak, granting them special privileges for their indigenous populations and funds for the development of their backward economies.",The states of Sabah and Sarawak were granted special privileges for their indigenous populations.,travel,entailment,unknown,ERROR,0,0,0,0.0
429,P1_zero_shot,llama_3.3_70b,matched,Court officials include the phone numbers of the local Legal Services office and county lawyer referral system on every summons.,Court officials include the phone numbers of legal aid departments because it will help those who can't afford to pay lawyers.,government,neutral,unknown,ERROR,0,0,0,0.0
430,P1_zero_shot,llama_3.3_70b,matched,A survey of surgeons working in an emergency department found that the most significant predictor of screening was the attending physicians' perception that their responsibilities included screening.,"If a physician believes they are responsible for screening, it is more likely to happen.",government,entailment,entailment,Entailment,113,4,117,0.0
431,P1_zero_shot,llama_3.3_70b,matched,"Unfortunately, the magnet schools began the undoing of desegregation in Charlotte.","Thankful, the magnet schools started segregating people in Charlotte.",slate,contradiction,contradiction,contradiction,96,4,100,0.0
432,P1_zero_shot,llama_3.3_70b,matched,They managed to control much of the country for nearly a century before the Muslim leader Saladin (Salah-ad-Din) defeated them in 1187.,Saladin was a ferocious leader. ,travel,neutral,unknown,ERROR,0,0,0,0.0
433,P1_zero_shot,llama_3.3_70b,matched,"Two, most other productive operations are easier to study and understand, since few firms have 40,000 locations and a large proportion of their workforce working outdoors.",The productivity of the operations is directly related to the workforce that's based outdoors.,government,neutral,neutral,Neutral.,115,3,118,0.0
434,P1_zero_shot,llama_3.3_70b,matched,well this is real interesting that you're as far away as you are because i really thought this was uh uh we're,i'm surprised by how far away you are,telephone,entailment,entailment,entailment,102,4,106,0.0
435,P1_zero_shot,llama_3.3_70b,matched,"Look here, you've been asking me a lot of questions.","Look here, you have been posing a lot of questions at me.",fiction,entailment,entailment,Entailment.,94,5,99,0.0
436,P1_zero_shot,llama_3.3_70b,matched,"Several of the individuals and organizations that we contacted also suggested that agencies move to a more consistent organization, content, and presentation of information to allow for a more common look and feel to agencies' ITbased public participation mechanisms in rulemaking.",Some organizations said that agencies should have more consistent organization.,government,entailment,unknown,ERROR,0,0,0,0.0
437,P1_zero_shot,llama_3.3_70b,matched,yep and then i had probably lived the last eleven years in Massachusetts so you know what does that make me an honorary Yankee or,I've lived the last 11 years in Massachusetts so I'm basically and honorary Yankee.,telephone,entailment,entailment,entailment,112,4,116,0.0
438,P1_zero_shot,llama_3.3_70b,matched,"June 21, 1995, provides the specific requirements for assessing and reporting on controls.",There are no specific requirements for assessment.,government,contradiction,contradiction,Contradiction.,94,5,99,0.0
439,P1_zero_shot,llama_3.3_70b,matched,A lot of people rely on their local government for protection.,The government provides protection to many people.,government,entailment,entailment,Entailment,87,4,91,0.0
440,P1_zero_shot,llama_3.3_70b,matched,Kill chickens.,Do not touch the chickens.,slate,contradiction,contradiction,contradiction,76,4,80,0.0
441,P1_zero_shot,llama_3.3_70b,matched,Is there adequate information for judging generalizability?,Output information is way too much generalized.,government,neutral,contradiction,contradiction,85,4,89,0.0
442,P1_zero_shot,llama_3.3_70b,matched,"If the face has been getting longer at the bottom over the generations, it has been getting shorter (and broader) on top.",The face gets longer and thinner at the bottom throughout the generations.,slate,neutral,contradiction,contradiction,106,4,110,0.0
443,P1_zero_shot,llama_3.3_70b,matched,"Behind the cathedral, croseover the Rue de la R??publique to the 15th-century Eglise Saint-Maclou, the richest example of Flam?­boy?­ant Gothic in the country.",Rue de la Republique is itself older than the Eglise Saint-Michel.,travel,neutral,unknown,ERROR,0,0,0,0.0
444,P1_zero_shot,llama_3.3_70b,matched,yeah i i think my favorite restaurant is always been the one closest  you know the closest as long as it's it meets the minimum criteria you know of good food,My favorite restaurants are always at least a hundred miles away from my house. ,telephone,contradiction,unknown,ERROR,0,0,0,0.0
445,P1_zero_shot,llama_3.3_70b,matched,yeah right uh-huh that's right yeah you you have to work on you really do,Yeah you have to work on that.,telephone,entailment,entailment,Entailment,94,4,98,0.0
446,P1_zero_shot,llama_3.3_70b,matched,"For more than a year, Clinton's surrogates have been calling Starr an out-of-control prosecutor.",Even non Clinton supporters think Starr has gone too far.,slate,neutral,entailment,entailment,99,4,103,0.0
447,P1_zero_shot,llama_3.3_70b,matched,yeah maybe the maybe they'll bring their good schools with them  you know if the industry comes,"If the industry comes, they probably bring bad schools with them.",telephone,contradiction,contradiction,contradiction,100,4,104,0.0
448,P1_zero_shot,llama_3.3_70b,matched,"After being diagnosed with cancer, Carrey's Kaufman decides to do a show at Carnegie Hall.",Carrey's Kaufman eventually recovers from the cancer he was diagnosed with.,slate,neutral,neutral,Neutral.,103,3,106,0.0
449,P1_zero_shot,llama_3.3_70b,matched,"The purpose of the Self-Inspection process was to provide programs a means to verify, by reviewing a sample of cases, that their 1999 CSR data satisfies LSC's standards for accuracy.",Self-inspection process can provide programs the ability to verify their accuracy.,government,entailment,unknown,ERROR,0,0,0,0.0
