idx,hybrid,threshold,set,premise,hypothesis,genre,label_true,label_pred,source,enc_conf,tokens,cost_usd
596,v3_deberta_gpt4o_32shot,0.95,matched,"In addition, we supported the creation of a 250-page Poverty Law Manual that introduces advocates to the fundamentals of poverty law.",A poverty law fundamentals manual was created.,government,entailment,entailment,encoder,0.9962444305419922,0,0.0
597,v3_deberta_gpt4o_32shot,0.95,matched,"Under the leadership of Henry the Navigator, caravels set out from the westernmost point of the Algarve, in southern Portugal, in search of foreign lands, fame, and wealth.",Expeditions left the Algarve in southern Portugal in order to discover new countries and create fortunes.,travel,entailment,entailment,encoder,0.9971953630447388,0,0.0
598,v3_deberta_gpt4o_32shot,0.95,matched,"But Japan was reluctant to sue for peace because the Allies were demanding unconditional surrender with no provision for maintaining the highly symbolic role of the emperor, still considered the embodiment of Japan's spirit and divine origins.",The Allies didn't care about peace.,travel,neutral,neutral,encoder,0.9812262058258056,0,0.0
599,v3_deberta_gpt4o_32shot,0.95,matched,"So it has gone, with conspiracism playing a role in crisis after crisis.",Conspiracy skips out on some crises ,slate,contradiction,contradiction,api,0.8072590231895447,1612,0.0040525
600,v3_deberta_gpt4o_32shot,0.95,matched,oh yeah all all mine are uh purebreds so i keep them in,mine are all mixed breeds,telephone,contradiction,contradiction,encoder,0.99989652633667,0,0.0
601,v3_deberta_gpt4o_32shot,0.95,matched,Such experience better enables the CIOs to work with business managers to build a shared vision for meeting mission needs.,They have put in a lot of time and effort.,government,neutral,neutral,encoder,0.9997981190681458,0,0.0
602,v3_deberta_gpt4o_32shot,0.95,matched,um i know that i had heard that uh McDonald's has gotten so much flack about sending their hot foods out in the Styrofoam that they are going to work on something,"They are not going to work on anything, because McDonald's is perfect.",telephone,contradiction,contradiction,encoder,0.999946355819702,0,0.0
603,v3_deberta_gpt4o_32shot,0.95,matched," Dinghies are available for hire from the marinas at Tel Aviv, Jaffa, Akko, Netanya, and Nahariya.","Excellent quality dinghies are rent-able for the marinas at Tel Aviv, Jaffa, Akko, Akko, Netanya, and Nahariya.",travel,neutral,neutral,encoder,0.9994584918022156,0,0.0
604,v3_deberta_gpt4o_32shot,0.95,matched,We always knew it was an outside chance.,We felt it was definitely going to happen.,fiction,contradiction,contradiction,encoder,0.9997028708457948,0,0.0
605,v3_deberta_gpt4o_32shot,0.95,matched,because i always had to do it and so i just pay someone else to do it and they do the they do the cutting they fertilize they um edge and um i think this year i'm going to have some landscaping put in,"I am going to have someone landscape, since I always have someone do it. ",telephone,entailment,entailment,encoder,0.9960071444511414,0,0.0
606,v3_deberta_gpt4o_32shot,0.95,matched,"The final rule was determined to be an economically significant regulatory action by the Office of Management and Budget and was approved by OMB as complying with the requirements of the Order on March 26, 1998.",The final rule was declared an economically significant regulator action.,government,entailment,entailment,encoder,0.9985675811767578,0,0.0
607,v3_deberta_gpt4o_32shot,0.95,matched,"The results of the sheepshead minnow, Cyprinodon variegatus, inland silverside, Menidia beryllina, or mysid, Mysidopsis bahia, tests are acceptable if survival in the controls is 80 percent or greater.",The need for high survival rates is to ensure the highest quality of results.,government,neutral,neutral,encoder,0.9991706609725952,0,0.0
608,v3_deberta_gpt4o_32shot,0.95,matched,and they just put instructors out there and you you sign up for instruction and they just give you an arm band and if you see an instructor who's not doing anything you just tap him on the shoulder and ask him questions and they'll show you things,"The instructors are really good at helping, and are always available. ",telephone,neutral,neutral,encoder,0.9996297359466552,0,0.0
609,v3_deberta_gpt4o_32shot,0.95,matched,Ca'daan saw confidence flow back into the young man.,Ca'daan saw the man lose all confidence.,fiction,contradiction,contradiction,encoder,0.999969244003296,0,0.0
610,v3_deberta_gpt4o_32shot,0.95,matched,and not only is it you know trouble to have to drive but it takes time away from your home and your family when you're out driving,Driving is difficult because it is time consuming.,telephone,entailment,entailment,encoder,0.9943931102752686,0,0.0
611,v3_deberta_gpt4o_32shot,0.95,matched,yeah well that's not really immigration,That is not immigration.,telephone,entailment,entailment,encoder,0.9976767897605896,0,0.0
612,v3_deberta_gpt4o_32shot,0.95,matched,"Strange as it may seem to the typical household, capital gains on its existing assets do not contribute to saving as measured in NIPA.",NIPA considers cat fur when it defines savings.,government,contradiction,contradiction,api,0.6674085259437561,1624,0.0040825
613,v3_deberta_gpt4o_32shot,0.95,matched,Endorphins were flowing.,My endorphins were flowing.,fiction,entailment,neutral,api,0.9328543543815612,1598,0.0040025
614,v3_deberta_gpt4o_32shot,0.95,matched,oh it's fun i call,"I call, oh, it is fun.",telephone,entailment,entailment,encoder,0.9985283613204956,0,0.0
615,v3_deberta_gpt4o_32shot,0.95,matched,"And if, as ultimately happened, no settlement resulted, we could shrug our shoulders, say, 'Hey, we tried,' and act like unsuccessful brokers to an honorable peace.",A settlement as reached that both sides were happy with.,slate,contradiction,contradiction,encoder,0.9996960163116456,0,0.0
616,v3_deberta_gpt4o_32shot,0.95,matched,they ought to take all them little misdemeanor people let them go let them go,they should let go the people in jail for misdemeanors,telephone,entailment,entailment,encoder,0.9945536851882936,0,0.0
617,v3_deberta_gpt4o_32shot,0.95,matched,"All of the islands are now officially and proudly part of France, not colonies as they were for some three centuries.",The islands were not allowed to join France.,travel,contradiction,contradiction,encoder,0.998855471611023,0,0.0
618,v3_deberta_gpt4o_32shot,0.95,matched,aCondition Assessment Survey (CAS).,CAS is a test that qualifies new recruits.,government,neutral,neutral,encoder,0.9996175765991212,0,0.0
619,v3_deberta_gpt4o_32shot,0.95,matched,"In Texas, the ability to produce fairly stated external financial reports was only the first step in building a more effective, resultsoriented government.",There are many steps when it comes to building a more effective results oriented government in texas,government,entailment,entailment,encoder,0.9698452949523926,0,0.0
620,v3_deberta_gpt4o_32shot,0.95,matched,eThe number of deletions was negligible.,The huge number of deletions caused a ruckus.,government,contradiction,contradiction,encoder,0.9999557733535768,0,0.0
621,v3_deberta_gpt4o_32shot,0.95,matched,"We'll be the first to admit we make mistakes, but most of those are bureaucratic.",We make mostly bureaucratic mistakes; other types are rare.,government,entailment,neutral,encoder,0.9724801778793336,0,0.0
622,v3_deberta_gpt4o_32shot,0.95,matched,I did so.,I did what I was told to do.,fiction,neutral,neutral,encoder,0.9976109266281128,0,0.0
623,v3_deberta_gpt4o_32shot,0.95,matched," ""Give it to me."" He handed it to her.",She had an impatient tone when she spoke to him.,fiction,neutral,neutral,encoder,0.9981207251548768,0,0.0
624,v3_deberta_gpt4o_32shot,0.95,matched,The conspiracy-minded allege that the chains also leverage their influence to persuade the big publishers to produce more blockbusters at the expense of moderate-selling books.,"Big publishers want to produce more high budget films, even if that means badly selling books.",slate,neutral,entailment,encoder,0.9935113787651062,0,0.0
625,v3_deberta_gpt4o_32shot,0.95,matched,"According to Jane Langmuir, director of the project, water and heat come together and create a totally new appliance.",Jane Langmuir was not involved with the project in any way.,slate,contradiction,contradiction,encoder,0.99997878074646,0,0.0
626,v3_deberta_gpt4o_32shot,0.95,matched,"Huntington--like Buchanan--claims not to be a cultural  He is defending the integrity of all cultures, theirs and ours.",They may be defending other cultures despite not wanting to.,slate,neutral,neutral,encoder,0.9987732768058776,0,0.0
627,v3_deberta_gpt4o_32shot,0.95,matched,It was going to be a hot day. ,It was going to get very warm that day.,fiction,entailment,entailment,encoder,0.995672345161438,0,0.0
628,v3_deberta_gpt4o_32shot,0.95,matched,"On Fox News Sunday , host Tony Snow touted a poll showing that 60 percent of Americans think the allegations represent a pattern of behavior.",Tony Snow touted a poll showing that 60 percent of Americans think the allegations represent a pattern of behavior.,slate,entailment,entailment,encoder,0.9940038323402404,0,0.0
629,v3_deberta_gpt4o_32shot,0.95,matched,"By seeding packs with a few high-value cards, the manufacturer is encouraging kids to buy Pokemon cards like lottery tickets.",Each Pokemon card pack is filled with every rare card a kid could want.,slate,contradiction,contradiction,api,0.9098086953163148,1626,0.0040875
630,v3_deberta_gpt4o_32shot,0.95,matched,"The South African priest who invited Clinton to do so is quoted in the paper as saying that once Clinton stood up, he was thinking about how much embarrassment it would have caused him by my saying, please sit down.",A South African priest once invited Clinton to do so in quoted paper. ,slate,entailment,entailment,encoder,0.9972912669181824,0,0.0
631,v3_deberta_gpt4o_32shot,0.95,matched," The equipment you need for windsurfing can be hired from the beaches at Tel Aviv (marina), Netanya, Haifa (at Bat Galim beach), Tiberias, and Eilat.",You can hire the equipment needed for windsurfing at Bat Galim Beach. ,travel,entailment,entailment,encoder,0.9953182339668274,0,0.0
632,v3_deberta_gpt4o_32shot,0.95,matched,Workers are also represented in civil rights and retaliation claims.,There is no representation for workers.,government,contradiction,contradiction,encoder,0.9999724626541138,0,0.0
633,v3_deberta_gpt4o_32shot,0.95,matched,Inside are leather-bound regimental books with each serviceperson's name duly inscribed.,The books don't mention individual names.,travel,contradiction,contradiction,encoder,0.9999622106552124,0,0.0
634,v3_deberta_gpt4o_32shot,0.95,matched,"Once there, he or she must alight from the vehicle and proceed to the mailbox, then return to the vehicle, turn it around and proceed to the road.","If there is no mailbox, they don't have to get out of the vehicle.",government,neutral,neutral,api,0.5936264991760254,1634,0.0040925
635,v3_deberta_gpt4o_32shot,0.95,matched,There are two challengers to these top dogs.,These top dogs face two challenges.,slate,entailment,entailment,encoder,0.997476041316986,0,0.0
636,v3_deberta_gpt4o_32shot,0.95,matched,"For more than 26 centuries it has witnessed countless declines, falls, and rebirths, and today continues to resist the assaults of brutal modernity in its time-locked, color-rich historical center.","The historical center is quite new, and rather bland.",travel,contradiction,contradiction,encoder,0.999958872795105,0,0.0
637,v3_deberta_gpt4o_32shot,0.95,matched,Many Greeks in Asia Minor were forced to leave their homes and brought an influence of eastern cadences with them.,The greens in Asia minor were able to stay in their homes. ,travel,contradiction,contradiction,encoder,0.9999372959136964,0,0.0
638,v3_deberta_gpt4o_32shot,0.95,matched,"In other cases, we must rely on survey approaches to estimate WTP, usually through a variant of the contingent valuation approach, which generally involves directly questioning respondents for their WTP in hypothetical market situations.",Hypothetical market situations are uniform across all respondents.,government,contradiction,neutral,api,0.9096662998199464,1636,0.0040975
639,v3_deberta_gpt4o_32shot,0.95,matched,oh no no they're not fired they there are they have one chance to then go in a program if you come back positive you have one chance to go in and go into they have a lot of uh rehabilitation both for alcohol and for drug use uh and they have uh a lot of uh they they have an agency where you can go for personal problems financial or whatever,There has been several people who had to go for rehabilitation last year.,telephone,neutral,neutral,encoder,0.9997814297676086,0,0.0
640,v3_deberta_gpt4o_32shot,0.95,matched,"They are levied through the power of the Government to compel payment, and the person or entity that pays these fees does not receive anything of value from the Government in exchange.",They are levied through the power of the Government to compel payment in cash only,government,neutral,neutral,encoder,0.9992031455039978,0,0.0
641,v3_deberta_gpt4o_32shot,0.95,matched,"In a new retrospective, the Vienna modernist (1890-1918) wins critics' grudging respect.",Critics regard the Vienna modernist with zero praise to this day.,slate,contradiction,contradiction,encoder,0.9999152421951294,0,0.0
642,v3_deberta_gpt4o_32shot,0.95,matched,"And then I was off, the world exploding behind me.",The world was exploding in front of me.,fiction,contradiction,contradiction,encoder,0.9992413520812988,0,0.0
643,v3_deberta_gpt4o_32shot,0.95,matched,"You claimed to be a repairman for such devices.""  Hanson bent to study it again, using a diamond lens one of the warlocks handed him.","Hanson's nose was almost touching it, as he examined it carefully.",fiction,neutral,neutral,encoder,0.9990118741989136,0,0.0
644,v3_deberta_gpt4o_32shot,0.95,matched,"But when he was persuaded by divers means to help us, he gave up after one week, declaring it beyond his powers.",He decided it was too difficult because he was distracted by other topics.,fiction,neutral,neutral,encoder,0.9997541308403016,0,0.0
645,v3_deberta_gpt4o_32shot,0.95,matched,There never will be.,I am sad but it will never happen.,fiction,neutral,neutral,encoder,0.9994876384735109,0,0.0
646,v3_deberta_gpt4o_32shot,0.95,matched,"Some Kwanzaa rituals, most notably the focus on candles, seem to have been borrowed from Hanukkah.",They claimed to have started the tradition on their own.,slate,contradiction,contradiction,encoder,0.9972938895225524,0,0.0
647,v3_deberta_gpt4o_32shot,0.95,matched,Blair has just published a volume of speeches and articles titled New Britain : My,Blair recently published an assortment of speeches.,slate,entailment,entailment,encoder,0.9983951449394226,0,0.0
648,v3_deberta_gpt4o_32shot,0.95,matched,"In addition, Dublin Tourism has devised and signposted three self-guided walking tours of the city, which you can follow using the booklets provided.",There are several self-guided tours of Dublin for tourists to choose from.,travel,entailment,entailment,encoder,0.9932636022567748,0,0.0
649,v3_deberta_gpt4o_32shot,0.95,matched,"One reason for the high value of MLB teams is the prospect of new, publicly financed ballparks . Owners in Baltimore, Cleveland, Chicago, Denver, and Texas have all reaped major profits from these new facilities, built at little or no cost to the teams.","New facilities were built at very high costs to MLB teams, giving little profit to their owners.",slate,contradiction,contradiction,encoder,0.9999186992645264,0,0.0
650,v3_deberta_gpt4o_32shot,0.95,matched,Answer? said Julius.,Julius needed an answer right then.,fiction,neutral,neutral,encoder,0.996062695980072,0,0.0
651,v3_deberta_gpt4o_32shot,0.95,matched,The key question may be not what Hillary knew but when she knew it.,"We know Hillary knew it, the question is when she knew it.",slate,entailment,neutral,api,0.8248546123504639,1614,0.0040425
652,v3_deberta_gpt4o_32shot,0.95,matched,This northern beach of magnificent tan sand is most agreeably reached by boat.,The beach has beautiful sand.,travel,entailment,entailment,encoder,0.9966683983802797,0,0.0
653,v3_deberta_gpt4o_32shot,0.95,matched,It must also report the information to the employee's home agency promptly to facilitate disbursement of pay by the home agency.,Disbursement of pay must be facilitated by reporting information to the home agency.,government,entailment,entailment,encoder,0.9981892704963684,0,0.0
654,v3_deberta_gpt4o_32shot,0.95,matched,you can get a hard copy of it and that's about it,An email won't cut it.,telephone,neutral,neutral,encoder,0.9949324727058412,0,0.0
655,v3_deberta_gpt4o_32shot,0.95,matched,"Or, eligibility could be restricted to those who have already been pregnant, or at least sexually active; to those over age 13, or under age 21; or some combination thereof.",The eligibility can not be restricted at all.,slate,contradiction,contradiction,encoder,0.999974250793457,0,0.0
656,v3_deberta_gpt4o_32shot,0.95,matched,uh high humidity,"Warm, sweaty temperatures.",telephone,entailment,neutral,encoder,0.9660511016845704,0,0.0
657,v3_deberta_gpt4o_32shot,0.95,matched,The Tunnel of Eupalinos can be explored but it's not for the claustrophobic.,The tunnel of Eupalinos is so large that it is said to have been used to house the construction of the titanic.,travel,contradiction,neutral,encoder,0.9979416728019714,0,0.0
658,v3_deberta_gpt4o_32shot,0.95,matched,"The Drawing Room was partially destroyed by fire in 1941, and its furnishings are faithful reproductions; the huge (repaired) Ming punch bowl is striking.",The Ming punch bowl is used at employee parties.,travel,neutral,neutral,encoder,0.9997193217277528,0,0.0
659,v3_deberta_gpt4o_32shot,0.95,matched,"Placido Domingo's appearance on the package, compellingly photographed in costume as the ancient King of Crete, (Anthony Tommasini, the New York Times ) is the main selling point for this new recording of one of Mozart's more obscure operas--a fact that does not make critics happy.",Placido Domingo is the reason that people are purchasing the new Mozard opera recordings.,slate,entailment,entailment,encoder,0.9875741600990297,0,0.0
660,v3_deberta_gpt4o_32shot,0.95,matched,"So is the salt, drying in the huge, square pans at Las Salinas in the south.",Salt dries in pans at Las Salinas.,travel,entailment,entailment,encoder,0.9980916380882264,0,0.0
661,v3_deberta_gpt4o_32shot,0.95,matched,Monday's Question (No.,There was a question on Tuesday.,slate,contradiction,contradiction,encoder,0.997527539730072,0,0.0
662,v3_deberta_gpt4o_32shot,0.95,matched,course the head bangers i stay away from those entirely,I try to completely avoid the head bangers.,telephone,entailment,entailment,encoder,0.9981045722961426,0,0.0
663,v3_deberta_gpt4o_32shot,0.95,matched,"In particular, the model provides a useful framework for assessing the long-term implications of alternative budget policies through their effect on national saving.",The best budget policy is yet to be invented.,government,neutral,neutral,encoder,0.9886897206306458,0,0.0
664,v3_deberta_gpt4o_32shot,0.95,matched,"Attractively colorful ukiyo-e woodblock prints and scroll paintings can be found in antique stores, second-hand bookstores, and even temple markets.",The temple markets will charge a lot more for the items then the second-hand bookstores will. ,travel,neutral,neutral,encoder,0.9982402324676514,0,0.0
665,v3_deberta_gpt4o_32shot,0.95,matched,"We're going to try something different this morning, said Jon.",Jon thought everything should stay the way it was.,fiction,contradiction,contradiction,encoder,0.9999339580535888,0,0.0
666,v3_deberta_gpt4o_32shot,0.95,matched,"According to Jane Langmuir, director of the project, water and heat come together and create a totally new appliance.",Jane Langmuir says that water and heat combine into a new mechanism.,slate,entailment,entailment,encoder,0.9956068396568298,0,0.0
667,v3_deberta_gpt4o_32shot,0.95,matched,Drinks are available and expensive.,Drinks are super cheap.,travel,contradiction,contradiction,encoder,0.9999055862426758,0,0.0
668,v3_deberta_gpt4o_32shot,0.95,matched,and uh well if you if you got got him a power mower it'd probably take him a lot less time to do it but i enjoy doing it i feel good doing it uh i i feel a lot better doing it with a power mower with that with a  with a pull tractor on it so i don't have to push so hard,"Keeping the old push mower is the best idea, since it gets the job done as fast as a power mower.",telephone,contradiction,contradiction,encoder,0.9998860359191896,0,0.0
669,v3_deberta_gpt4o_32shot,0.95,matched,and i'm pretty happy with it so far,I don't like it. ,telephone,contradiction,contradiction,encoder,0.9999427795410156,0,0.0
670,v3_deberta_gpt4o_32shot,0.95,matched,Several of the organizations had professional and administrative staffs that provided analytical capabilities and facilitated their members' participation in the organization's activities.,Many organizations facilitated members' participation in their activities.,government,entailment,neutral,api,0.9479670524597168,1619,0.004055
671,v3_deberta_gpt4o_32shot,0.95,matched,"On Fox News Sunday , host Tony Snow touted a poll showing that 60 percent of Americans think the allegations represent a pattern of behavior.",Tony Snow was not able to show a poll showing the Americans thoughts on the allegations.,slate,contradiction,contradiction,encoder,0.9999816417694092,0,0.0
672,v3_deberta_gpt4o_32shot,0.95,matched,"Traditionally, certain designs were reserved for royalty, but today elegant geometric or exuberant, stylized floral patterns are available to all.","Nowadays, elegant designs once reserved for royalty are available to everyone.",travel,entailment,entailment,encoder,0.9984893798828124,0,0.0
673,v3_deberta_gpt4o_32shot,0.95,matched,"New York 's John Leonard calls Oz an ecology and anthropology of terror, not for the faint of heart or the queasy of stomach ...",Chicago's John Leonard calls Oz a biology and anthology of horror.,slate,contradiction,contradiction,encoder,0.9998108744621276,0,0.0
674,v3_deberta_gpt4o_32shot,0.95,matched,"Normally, these discussions are kept secret.",These discussions involve a secret plan to take over the world.,slate,neutral,neutral,encoder,0.999480664730072,0,0.0
675,v3_deberta_gpt4o_32shot,0.95,matched,Lewis brought to the campaign the same intensity he had trained upon redneck troopers and sheriffs.,The same intensity as trained upon redneck troopers and sheriffs has been brought to the campaign by Lewis.,slate,entailment,entailment,encoder,0.9987069368362428,0,0.0
676,v3_deberta_gpt4o_32shot,0.95,matched,"Wanniski and company have been drubbed by the Wall Street Journal , the New York Times ' A.M.",Wanniski and company have been drubbed by the Wall Street Journal,slate,entailment,entailment,encoder,0.997034788131714,0,0.0
677,v3_deberta_gpt4o_32shot,0.95,matched,"But, when I discovered that it was known all over the village that it was John who was attracted by the farmer's pretty wife, his silence bore quite a different interpretation. ",John was attracted to the farmer's pretty wife.,fiction,entailment,entailment,encoder,0.9941113591194152,0,0.0
678,v3_deberta_gpt4o_32shot,0.95,matched,no i i even i enjoy reading T News i try to catch it because it's another example they just they just show you the words and the facts and they they don't offer any commentary and it gives me a quick chance to to be caught up during the day because you know we don't listen to the radio at work at all so i don't like to go the whole day without hearing anything,We are bombarded with the news all day that when I get home I need to turn it off.,telephone,contradiction,contradiction,encoder,0.9998384714126588,0,0.0
679,v3_deberta_gpt4o_32shot,0.95,matched,huh do you have your own kiln or do you do you,Did somebody give you your kiln?,telephone,neutral,contradiction,encoder,0.9554641246795654,0,0.0
680,v3_deberta_gpt4o_32shot,0.95,matched,"The same year, the University of Hawaii campus at Manoa became the site of the Center for Cultural and Technical Interchange Between East and West (popularly known as the East West Center), a unique and venerated resource for advanced Pacific Rim studies.",The Pacific Rim studies only take place when one enrolls in a graduate program.,travel,neutral,neutral,encoder,0.9986274242401124,0,0.0
681,v3_deberta_gpt4o_32shot,0.95,matched,"The Standard , published a few days before Deng's death, covers similar territory.",The Standard covers similar territory about minorities.,slate,neutral,neutral,encoder,0.99980229139328,0,0.0
682,v3_deberta_gpt4o_32shot,0.95,matched,Cases in Comparative,Cases care not related to law.,government,neutral,contradiction,encoder,0.999148726463318,0,0.0
683,v3_deberta_gpt4o_32shot,0.95,matched,"It is worth a visit, if only to see the theater itself.","The place is definitely worth visiting, especially for its theater.",travel,entailment,entailment,encoder,0.9959341287612916,0,0.0
684,v3_deberta_gpt4o_32shot,0.95,matched,The woman rolled and drew two spears before the horse had rolled and broken the rest.,They were in rotation on the ground grabbing their weapons.,fiction,neutral,neutral,encoder,0.9818370938301086,0,0.0
685,v3_deberta_gpt4o_32shot,0.95,matched,"Finally, the Administration strongly opposes including reductions for CO2 in S. 556 or any multi-pollutant bill.",Any multi-pollutant bill is opposed by the Administration.,government,entailment,entailment,encoder,0.9981181621551514,0,0.0
686,v3_deberta_gpt4o_32shot,0.95,matched, Medicare gross outlay projections based on intermediate assumptions of the 2001 HI and SMI Trustees' reports.,HI and SMI Trustee reports were used to estimate future Medicare costs.,government,entailment,entailment,encoder,0.9980418682098388,0,0.0
687,v3_deberta_gpt4o_32shot,0.95,matched,i think they prey on people's um inherent politeness on the phone even with a machine i find people being kind of polite and waiting for it to finish what it has to say and then they feel an obligation to respond even though there's not even a person there,Some people like listening to recorded messages on the telephone. ,telephone,neutral,neutral,encoder,0.993236482143402,0,0.0
688,v3_deberta_gpt4o_32shot,0.95,matched,I am so constituted as to be unable to give away money with any satisfaction until I have made the most careful inquiry as to the worthiness of the cause.,"I am happy to donate to any cause, even if I do not know much about them.",slate,contradiction,contradiction,encoder,0.999915361404419,0,0.0
689,v3_deberta_gpt4o_32shot,0.95,matched,"The Saver-Spender Theory of Fiscal Policy, Working Paper 7571.",The paper was peer-reviewed.,government,neutral,neutral,encoder,0.9997697472572328,0,0.0
690,v3_deberta_gpt4o_32shot,0.95,matched,"Emissions will be cut from current emissions of 48 tons to a cap of 26 tons in 2010, and",Emission caps are going to be cut substantially.,government,entailment,entailment,api,0.7628797888755798,1623,0.00408
691,v3_deberta_gpt4o_32shot,0.95,matched,uh right now we're actually having uh it's getting nice i mean it was in the high fifties today but three and a half weeks ago we had an ice storm,Temperatures are still below the freezing point outside.,telephone,contradiction,contradiction,encoder,0.9998109936714172,0,0.0
692,v3_deberta_gpt4o_32shot,0.95,matched,"Also, Time claims that for the past year, the FBI has been seeking Robert Jacques, a possible accomplice to Timothy McVeigh in the Oklahoma City bombing.",Time reported the FBI is looking for new leads in the case.,slate,entailment,neutral,encoder,0.9856442213058472,0,0.0
693,v3_deberta_gpt4o_32shot,0.95,matched,"The renowned Theban queen Nefertari, wife of Ramses II, has the most ornate tomb (number 66) but it is not always accessible.","Though it's not always accessible, the most ornate tomb (number 66) is of the renowned Theban queen Nefertari nestled between much simpler ones.",travel,neutral,neutral,encoder,0.9990803003311156,0,0.0
694,v3_deberta_gpt4o_32shot,0.95,matched,"She was 96 just turning away when she heard a piercing whistle, and the faithful Albert came running from the building to join her.",She was an old lady who was out for a walk when she heard a noise. ,fiction,neutral,neutral,api,0.9409173130989076,1630,0.0040825
695,v3_deberta_gpt4o_32shot,0.95,matched,Do you know how long we've been here? he asked one morning as they sat facing each other at breakfast.,They were both enjoying a good conversation as they sat with each other at breakfast.  ,fiction,neutral,neutral,encoder,0.996831476688385,0,0.0
696,v3_deberta_gpt4o_32shot,0.95,matched,"Why, when I was your age, I already had....""  Dave wasn't listening any longer.",Dave didn't want to hear the conversation. ,fiction,entailment,entailment,encoder,0.96333646774292,0,0.0
697,v3_deberta_gpt4o_32shot,0.95,matched,yes everybody in the country is preapproved i think,Nobody in this country will be approved,telephone,contradiction,contradiction,encoder,0.9995433688163756,0,0.0
698,v3_deberta_gpt4o_32shot,0.95,matched,The baker was not jolly.,The baker wasn't very cheerful because he was sick.,slate,neutral,neutral,encoder,0.999745547771454,0,0.0
699,v3_deberta_gpt4o_32shot,0.95,matched,They proclaimed Japan's mission to bring progress to its backward Asian neighbors in language not so very different from that of the Europeans in Africa or the US in Latin America.,Japan had no intention of progressing its Asian neighbors in the area of language.,travel,contradiction,contradiction,encoder,0.9998326301574708,0,0.0
700,v3_deberta_gpt4o_32shot,0.95,matched,Agreed-upon  Auditors perform testing to issue a report of findings based on specific procedures performed on subject matter.,Agreed-upon Auditors have never tried to issue a report of findings based on specific procedures.,government,contradiction,contradiction,encoder,0.99994695186615,0,0.0
701,v3_deberta_gpt4o_32shot,0.95,matched,He said the Web site will help bridge the digital divide that keeps the poor from using the Internet as a resource.,He was telling us that the website is designed to make it harder for the poor to get online. ,government,contradiction,contradiction,encoder,0.99986732006073,0,0.0
702,v3_deberta_gpt4o_32shot,0.95,matched,"The more popular offerings include kuru fasulye (haricot beans in tomato sauce), patlecan kizartmas (aubergine fried in olive oil and garlic), and a range of salads.",Salads and dishes with aubergine in them are both available.,travel,entailment,entailment,encoder,0.9963614344596864,0,0.0
703,v3_deberta_gpt4o_32shot,0.95,matched,and the same is true of the drug hangover you know if you,It's nothing like a drug hangover.,telephone,contradiction,contradiction,encoder,0.9997690320014954,0,0.0
704,v3_deberta_gpt4o_32shot,0.95,matched,"The church of Panagia Theoskepastos houses a fine 14th-century icon, and the Catholic Cathedral has a tenth-century Madonna and Child.",Both churches are still active today and serve large congregations.,travel,neutral,neutral,encoder,0.9996801614761353,0,0.0
705,v3_deberta_gpt4o_32shot,0.95,matched,Brit  Now that would be a good debate!,That would be a horrible debate.,slate,contradiction,contradiction,encoder,0.9999661445617676,0,0.0
706,v3_deberta_gpt4o_32shot,0.95,matched, The leaves of the papyrus were dried and used by Ancient Egyptians as a form of paper.,There was no paper-like object used by Ancient Egyptians.,travel,contradiction,contradiction,encoder,0.9999191761016846,0,0.0
707,v3_deberta_gpt4o_32shot,0.95,matched,Impossible.,"Impossible, unless circumstances are met.",fiction,neutral,neutral,encoder,0.9995040893554688,0,0.0
708,v3_deberta_gpt4o_32shot,0.95,matched,"Clearly, people don't know how to reach lawyers.",It is obvious that people know how to contact lawyers.,government,contradiction,contradiction,encoder,0.9998376369476318,0,0.0
709,v3_deberta_gpt4o_32shot,0.95,matched,"Apparently, Greuze wasn't worried about needing protection.",Greuze concerned himself all the time with needing protection.,fiction,contradiction,contradiction,encoder,0.9999639987945556,0,0.0
710,v3_deberta_gpt4o_32shot,0.95,matched,One opportunist who stayed was Octavius Decatur Gass.,One opportunist who stayed went by the name Octavius. ,travel,entailment,entailment,encoder,0.998036563396454,0,0.0
711,v3_deberta_gpt4o_32shot,0.95,matched,"It spoke of thousands of years, even before the times of the old empire.",The old Empire is still ongoing.,fiction,neutral,contradiction,api,0.5120315551757812,1610,0.0040475
712,v3_deberta_gpt4o_32shot,0.95,matched,"That drawer was an unlocked one, as he had pointed out, and he submitted that there was no evidence to prove that it was the prisoner who had concealed the poison there. ",All evidence pointed towards the prisoner being the one to try and hide poison in the drawer.,fiction,contradiction,contradiction,encoder,0.9990562796592712,0,0.0
713,v3_deberta_gpt4o_32shot,0.95,matched,medical and surgical expense coverage.,The coverage relating to medical and surgical expenses,government,entailment,entailment,encoder,0.9946997165679932,0,0.0
714,v3_deberta_gpt4o_32shot,0.95,matched,"There are no shares of a stock that might someday come back, just piles of options as worthless as those shares of Cook's American Business Alliance.",No shares of a stock will come back because of  Cook's American Business Alliance.,slate,contradiction,entailment,encoder,0.9739168882369996,0,0.0
715,v3_deberta_gpt4o_32shot,0.95,matched,i can't do any jumping up and down because it makes it hurt,I am unable to jump since of the pain.,telephone,entailment,entailment,encoder,0.9975669384002686,0,0.0
716,v3_deberta_gpt4o_32shot,0.95,matched,Others watched them with cold eyes and expressionless faces.,Everyone was cheering or cursing as they watched.,fiction,contradiction,contradiction,encoder,0.9999370574951172,0,0.0
